CODEBELISTA,ANIOCAMPANA,CODPAIS,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO,ROLLING_SEGMENT
50000869,202301,PE,200095663,CUIDADO PERSONAL,CYZONE,8.9,04-01-2023,Constantes 1
50012395,202301,PE,200107364,MAQUILLAJE,CYZONE,13.9,19-12-2022,Constantes 1
49841213,202301,PE,200093883,FRAGANCIAS,ESIKA,24.01,29-12-2022,Constantes 3
50012395,202301,PE,200108807,CUIDADO PERSONAL,ESIKA,7.38,19-12-2022,Constantes 1
49925166,202301,PE,200088036,MAQUILLAJE,LBEL,28.45,22-12-2022,Constantes 2
21273090,202301,PE,210099595,BIJOUTERIE,CYZONE,26.9,02-01-2023,Constantes 2
46495217,202301,PE,200103449,CUIDADO PERSONAL,CYZONE,8.9,27-12-2022,Constantes 2
50154882,202301,PE,200100838,FRAGANCIAS,ESIKA,84.9,28-12-2022,Nuevas
49653417,202301,PE,200106429,MAQUILLAJE,ESIKA,14.9,26-12-2022,Constantes 2
25017854,202301,PE,200109652,MAQUILLAJE,LBEL,8.9,06-12-2022,Constantes 1
23989824,202301,PE,200103720,MAQUILLAJE,ESIKA,24.95,02-01-2023,Constantes 1
42196177,202301,PE,200098555,FRAGANCIAS,ESIKA,24.95,17-12-2022,Nuevas
47979439,202301,PE,200097067,CUIDADO PERSONAL,ESIKA,24.88,02-01-2023,Constantes 1
48652093,202301,PE,200102430,FRAGANCIAS,ESIKA,39.9,27-12-2022,Constantes 2
49860358,202301,PE,200106477,MAQUILLAJE,ESIKA,34.9,29-12-2022,Constantes 2
49682867,202310,PE,200106156,MUESTRAS COSMETICOS,ESIKA,2,04-07-2023,Constantes 2
46495217,202310,PE,200103923,MAQUILLAJE,CYZONE,14.9,04-07-2023,Constantes 3
46495217,202310,PE,200099047,FRAGANCIAS,ESIKA,11.98,04-07-2023,Constantes 2
6766099,202310,PE,200105041,FRAGANCIAS,ESIKA,22.3,04-07-2023,Constantes 2
46928369,202310,PE,200091875,MAQUILLAJE,ESIKA,41.9,04-07-2023,Nuevas
6766099,202310,PE,200083615,FRAGANCIAS,CYZONE,19.99,04-07-2023,Constantes 3
6766099,202310,PE,200105005,FRAGANCIAS,CYZONE,19.99,04-07-2023,Nuevas
23989824,202310,PE,200106459,MAQUILLAJE,ESIKA,14.9,04-07-2023,Constantes 2
46495217,202310,PE,200106360,FRAGANCIAS,CYZONE,11.98,04-07-2023,Constantes 1
6766099,202310,PE,200106396,FRAGANCIAS,ESIKA,17.98,04-07-2023,Constantes 3
46928369,202310,PE,200106459,MAQUILLAJE,ESIKA,14.9,04-07-2023,Constantes 2
46928369,202310,PE,200089509,FRAGANCIAS,ESIKA,29.9,04-07-2023,Constantes 1
46495217,202310,PE,200107142,MAQUILLAJE,CYZONE,16.9,04-07-2023,Nuevas
6766099,202310,PE,200095666,CUIDADO PERSONAL,CYZONE,7.38,04-07-2023,Constantes 2
32375553,202310,PE,200072913,FRAGANCIAS,ESIKA,12.3,04-07-2023,Inconstantes
50236552,202310,PE,200111101,MAQUILLAJE,LBEL,35.04,04-07-2023,Nuevas
50137716,202310,PE,210102626,HOGAR,CYZONE,31.9,04-07-2023,Nuevas
6766099,202310,PE,200108674,CUIDADO PERSONAL,ESIKA,8.9,04-07-2023,Nuevas
49682867,202309,PE,210101472,BIJOUTERIE,ESIKA,64.9,12-06-2023,Constantes 3
50137716,202309,PE,200112529,MAQUILLAJE,ESIKA,21.9,12-06-2023,Constantes 3
50137716,202309,PE,200090452,FRAGANCIAS,ESIKA,39.9,12-06-2023,Constantes 2
49682867,202309,PE,200111234,TRATAMIENTO FACIAL,ESIKA,28.9,12-06-2023,Nuevas
50137716,202309,PE,200110330,MAQUILLAJE,ESIKA,21.9,12-06-2023,Constantes 2
50569527,202309,PE,200107348,MAQUILLAJE,CYZONE,13.9,12-06-2023,Constantes 2
50569527,202309,PE,200095430,CUIDADO PERSONAL,CYZONE,7.6,12-06-2023,Constantes 1
41399422,202309,PE,200103971,CUIDADO PERSONAL,ESIKA,18.9,12-06-2023,Constantes 1
50137716,202309,PE,200089508,TRATAMIENTO CORPORAL,ESIKA,17,12-06-2023,Constantes 3
41399422,202309,PE,200106295,FRAGANCIAS,ESIKA,23.3,12-06-2023,Constantes 2
10635322,202313,PE,200109872,FRAGANCIAS,CYZONE,32.9,28-08-2023,Constantes 3
45296474,202313,PE,200102097,MAQUILLAJE,CYZONE,14.9,28-08-2023,Nuevas
36615257,202313,PE,210095971,MAQUILLAJE,CYZONE,14.9,28-08-2023,Nuevas
42445754,202313,PE,200088568,TRATAMIENTO CORPORAL,ESIKA,21.9,28-08-2023,Constantes 3
45296474,202313,PE,200112057,MAQUILLAJE,LBEL,67,28-08-2023,Nuevas
10635322,202313,PE,200106389,FRAGANCIAS,CYZONE,52.9,28-08-2023,Constantes 2
45296474,202313,PE,200112528,MAQUILLAJE,ESIKA,14.3,28-08-2023,Constantes 3
10635322,202313,PE,200095911,FRAGANCIAS,CYZONE,20,28-08-2023,Constantes 1
41941847,202313,PE,200094843,MAQUILLAJE,ESIKA,74.9,28-08-2023,Constantes 2
36615257,202313,PE,200106488,TRATAMIENTO FACIAL,CYZONE,10,28-08-2023,Nuevas
10635322,202313,PE,210095971,MAQUILLAJE,CYZONE,14.9,28-08-2023,Nuevas
49276435,202313,PE,200105655,CUIDADO PERSONAL,ESIKA,24.9,28-08-2023,Constantes 1
51008243,202313,PE,210102080,COMPLEMENTOS,ESIKA,49.9,28-08-2023,Constantes 1
36615257,202313,PE,200107185,MAQUILLAJE,CYZONE,14.9,28-08-2023,Nuevas
10635322,202313,PE,200106448,MAQUILLAJE,ESIKA,7.9,28-08-2023,Constantes 1
45296474,202313,PE,200109194,MAQUILLAJE,LBEL,30,28-08-2023,Constantes 2
10635322,202313,PE,200104391,TRATAMIENTO CORPORAL,LBEL,6.63,28-08-2023,Inconstantes
35115986,202314,PE,200101074,MAQUILLAJE,CYZONE,19.9,22-09-2023,Constantes 2
41941847,202314,PE,200108047,FRAGANCIAS,CYZONE,22.9,22-09-2023,Nuevas
50643441,202314,PE,200108409,FRAGANCIAS,ESIKA,28.88,22-09-2023,Constantes 2
41941847,202314,PE,200102276,MAQUILLAJE,CYZONE,51.9,22-09-2023,Constantes 3
41941847,202314,PE,200111133,MAQUILLAJE,CYZONE,16.9,22-09-2023,Constantes 2
41941847,202314,PE,210095421,BIJOUTERIE,ESIKA,37.13,22-09-2023,Constantes 2
35115986,202314,PE,210097089,CUIDADO PERSONAL,LBEL,12.45,22-09-2023,Constantes 1
50612910,202314,PE,210100670,COMPLEMENTOS,CYZONE,36.9,22-09-2023,Constantes 2
41941847,202314,PE,200106556,MAQUILLAJE,CYZONE,16.9,22-09-2023,Constantes 2
50791017,202314,PE,200105041,FRAGANCIAS,ESIKA,32.9,22-09-2023,Constantes 2
43819615,202314,PE,200103920,MAQUILLAJE,CYZONE,9.99,22-09-2023,Constantes 2
43819615,202314,PE,200102089,MAQUILLAJE,CYZONE,9.99,22-09-2023,Constantes 3
41941847,202314,PE,210101488,PROMOCION USUARIOS,ESIKA,72,22-09-2023,Constantes 2
50612910,202314,PE,210097992,BIJOUTERIE,CYZONE,17.9,22-09-2023,Nuevas
41941847,202314,PE,200098095,MAQUILLAJE,ESIKA,15.9,22-09-2023,Constantes 1
41941847,202314,PE,210105217,BIJOUTERIE,ESIKA,79.9,22-09-2023,Nuevas
41941847,202314,PE,200110649,MAQUILLAJE,ESIKA,32.9,22-09-2023,Inconstantes
41941847,202314,PE,200108160,FRAGANCIAS,LBEL,29.9,22-09-2023,Constantes 2
41941847,202314,PE,200099310,FRAGANCIAS,ESIKA,27.9,22-09-2023,Constantes 2
41941847,202314,PE,200109890,MAQUILLAJE,CYZONE,19.9,22-09-2023,Constantes 3
41941847,202314,PE,200113208,MAQUILLAJE,LBEL,27,22-09-2023,Nuevas
34392137,202313,PE,200113793,MAQUILLAJE,CYZONE,14.9,11-09-2023,Constantes 2
42789348,202313,PE,200103025,CUIDADO PERSONAL,ESIKA,14.9,11-09-2023,Constantes 3
34392137,202313,PE,200109799,MAQUILLAJE,LBEL,45.9,11-09-2023,Inconstantes
34392137,202313,PE,200102108,MAQUILLAJE,CYZONE,14.9,11-09-2023,Constantes 3
45296474,202314,PE,200098673,FRAGANCIAS,ESIKA,54.63,11-09-2023,Constantes 1
29870691,202313,PE,200107324,TRATAMIENTO FACIAL,CYZONE,26.9,11-09-2023,Inconstantes
42789348,202313,PE,200086399,FRAGANCIAS,LBEL,40,11-09-2023,Nuevas
34392137,202313,PE,200109166,MAQUILLAJE,CYZONE,14.9,11-09-2023,Inconstantes
38399403,202314,PE,200108408,FRAGANCIAS,ESIKA,16,11-09-2023,Inconstantes
42445754,202314,PE,200106452,MAQUILLAJE,ESIKA,21.9,11-09-2023,Inconstantes
45296474,202314,PE,200105005,FRAGANCIAS,CYZONE,19.99,11-09-2023,Nuevas
38399403,202314,PE,200082687,CUIDADO PERSONAL,ESIKA,15.93,11-09-2023,Nuevas
38399403,202314,PE,200082674,FRAGANCIAS,ESIKA,15.93,11-09-2023,Constantes 2
42445754,202314,PE,200111319,FRAGANCIAS,LBEL,46.05,11-09-2023,Constantes 3
45296474,202314,PE,200099047,FRAGANCIAS,ESIKA,16,11-09-2023,Constantes 3
42445754,202314,PE,200105071,MAQUILLAJE,LBEL,26,11-09-2023,Constantes 1
38399403,202314,PE,200105125,CUIDADO PERSONAL,ESIKA,7.38,11-09-2023,Nuevas
45296474,202314,PE,200114988,TRATAMIENTO CORPORAL,ESIKA,20.29,11-09-2023,Nuevas
48053378,202310,PE,200106443,MAQUILLAJE,ESIKA,14.9,06-07-2023,Constantes 2
47030943,202310,PE,200089498,TRATAMIENTO CORPORAL,ESIKA,41.9,28-06-2023,Nuevas
47030943,202310,PE,210095995,MAQUILLAJE,ESIKA,16.9,28-06-2023,Constantes 2
43530437,202310,PE,200090351,TRATAMIENTO CORPORAL,ESIKA,34.9,28-06-2023,Nuevas
43530437,202310,PE,200110649,MAQUILLAJE,ESIKA,14.9,28-06-2023,Constantes 1
40398864,202310,PE,200100408,TRATAMIENTO CORPORAL,ESIKA,19.9,28-06-2023,Constantes 2
37558710,202310,PE,210095652,MAQUILLAJE,CYZONE,19.9,28-06-2023,Constantes 1
40398864,202310,PE,210102566,COMPLEMENTOS,CYZONE,72.9,28-06-2023,Inconstantes
40398864,202310,PE,210099144,BIJOUTERIE,ESIKA,59.9,28-06-2023,Constantes 3
45345920,202310,PE,200106354,FRAGANCIAS,LBEL,84,07-07-2023,Constantes 3
41941847,202310,PE,200086432,FRAGANCIAS,ESIKA,49.9,07-07-2023,Constantes 3
45345920,202310,PE,210099144,BIJOUTERIE,ESIKA,59.9,07-07-2023,Inconstantes
49841213,202310,PE,200102282,MAQUILLAJE,ESIKA,13.3,07-07-2023,Inconstantes
45345920,202310,PE,200108807,CUIDADO PERSONAL,ESIKA,7.21,07-07-2023,Constantes 3
45345920,202310,PE,200113792,MAQUILLAJE,CYZONE,14.9,07-07-2023,Constantes 2
40312757,202310,PE,200106356,FRAGANCIAS,CYZONE,19.99,07-07-2023,Constantes 2
6766099,202310,PE,200094066,FRAGANCIAS,CYZONE,34.9,04-07-2023,Constantes 1
46495217,202310,PE,200113792,MAQUILLAJE,CYZONE,14.9,04-07-2023,Inconstantes
46495217,202310,PE,200107143,MAQUILLAJE,CYZONE,16.9,04-07-2023,Constantes 1
6766099,202310,PE,200103025,CUIDADO PERSONAL,ESIKA,21.98,04-07-2023,Constantes 3
50236552,202310,PE,200103026,CUIDADO PERSONAL,ESIKA,19.9,04-07-2023,Constantes 3
46495217,202310,PE,200102045,FRAGANCIAS,ESIKA,11.98,04-07-2023,Constantes 3
50137716,202310,PE,200106659,MAQUILLAJE,ESIKA,24.9,04-07-2023,Nuevas
23989824,202310,PE,200105130,MAQUILLAJE,LBEL,16.9,04-07-2023,Constantes 2
49682867,202310,PE,210102594,COMPLEMENTOS,CYZONE,44.9,04-07-2023,Constantes 3
46928369,202310,PE,200105130,MAQUILLAJE,LBEL,16.9,04-07-2023,Constantes 3
49682867,202310,PE,210102565,COMPLEMENTOS,CYZONE,54.9,04-07-2023,Constantes 2
50137716,202310,PE,210095652,MAQUILLAJE,CYZONE,19.9,04-07-2023,Constantes 3
46495217,202310,PE,200101369,FRAGANCIAS,LBEL,11.98,04-07-2023,Constantes 3
23989824,202310,PE,200084882,FRAGANCIAS,LBEL,43.73,04-07-2023,Constantes 3
50000869,202310,PE,200089510,CUIDADO PERSONAL,CYZONE,22.9,04-07-2023,Constantes 1
32375553,202310,PE,210097511,MAQUILLAJE,CYZONE,23.9,04-07-2023,Constantes 1
46495217,202310,PE,200107824,CUIDADO PERSONAL,LBEL,29,04-07-2023,Inconstantes
46495217,202310,PE,200102118,MAQUILLAJE,CYZONE,14.9,04-07-2023,Inconstantes
50137716,202310,PE,210097089,CUIDADO PERSONAL,LBEL,12.9,04-07-2023,Constantes 3
46495217,202310,PE,200107144,MAQUILLAJE,CYZONE,16.9,04-07-2023,Constantes 1
49682867,202310,PE,210103574,BIJOUTERIE,ESIKA,69.9,04-07-2023,Inconstantes
50137716,202310,PE,210090126,BIJOUTERIE,ESIKA,49.9,04-07-2023,Constantes 3
50236552,202310,PE,200112058,MAQUILLAJE,LBEL,29.86,04-07-2023,Constantes 3
30745744,202310,PE,200091709,FRAGANCIAS,CYZONE,32.9,04-07-2023,Nuevas
6766099,202310,PE,200095374,CUIDADO PERSONAL,ESIKA,7.38,04-07-2023,Inconstantes
48654894,202310,PE,200082687,CUIDADO PERSONAL,ESIKA,12.9,03-07-2023,Nuevas
49163312,202310,PE,200082674,FRAGANCIAS,ESIKA,12.3,03-07-2023,Constantes 2
50023737,202310,PE,200110090,CUIDADO PERSONAL,LBEL,17.95,03-07-2023,Constantes 1
47841925,202310,PE,200106346,FRAGANCIAS,ESIKA,10,03-07-2023,Constantes 3
49163312,202310,PE,200105125,CUIDADO PERSONAL,ESIKA,11.9,03-07-2023,Constantes 1
47841925,202310,PE,200103354,MAQUILLAJE,ESIKA,19.9,03-07-2023,Nuevas
50023737,202310,PE,200101369,FRAGANCIAS,LBEL,29.9,03-07-2023,Nuevas
48283403,202310,PE,200088593,TRATAMIENTO CORPORAL,ESIKA,21.9,03-07-2023,Inconstantes
48654894,202310,PE,210096210,MAQUILLAJE,ESIKA,16.9,03-07-2023,Inconstantes
48809553,202310,PE,210097089,CUIDADO PERSONAL,LBEL,12.9,03-07-2023,Nuevas
49163312,202310,PE,200101369,FRAGANCIAS,LBEL,29.9,03-07-2023,Constantes 2
48809553,202310,PE,200105017,FRAGANCIAS,CYZONE,19.9,03-07-2023,Constantes 2
48019498,202310,PE,200084882,FRAGANCIAS,LBEL,60.47,03-07-2023,Nuevas
40772804,202308,PE,200083596,TRATAMIENTO CORPORAL,LBEL,27.98,25-05-2023,Inconstantes
47659973,202309,PE,200098633,FRAGANCIAS,LBEL,114,07-06-2023,Constantes 3
47742226,202309,PE,200105655,CUIDADO PERSONAL,ESIKA,24.9,07-06-2023,Constantes 2
50129098,202309,PE,200078924,CUIDADO PERSONAL,ESIKA,11.65,07-06-2023,Constantes 3
50612910,202308,PE,200095170,CUIDADO PERSONAL,ESIKA,5.67,25-05-2023,Inconstantes
40264507,202309,PE,200107184,MAQUILLAJE,CYZONE,9.99,07-06-2023,Nuevas
50129098,202309,PE,200085860,CUIDADO PERSONAL,ESIKA,14.97,07-06-2023,Inconstantes
49276435,202309,PE,200086399,FRAGANCIAS,LBEL,72.9,07-06-2023,Nuevas
32375553,202309,PE,200105017,FRAGANCIAS,CYZONE,22.45,07-06-2023,Constantes 3
50332985,202309,PE,210102079,COMPLEMENTOS,ESIKA,44.9,07-06-2023,Constantes 2
46495217,202302,PE,200083913,FRAGANCIAS,LBEL,79,18-01-2023,Constantes 2
49458142,202302,PE,200105005,FRAGANCIAS,CYZONE,33.9,23-01-2023,Constantes 3
50332985,202309,PE,200086566,CUIDADO PERSONAL,ESIKA,24.9,07-06-2023,Constantes 1
32375553,202309,PE,210100065,BIJOUTERIE,ESIKA,37.9,07-06-2023,Inconstantes
50713687,202309,PE,200102351,MAQUILLAJE,ESIKA,23.9,07-06-2023,Nuevas
50207838,202309,PE,210095975,MAQUILLAJE,CYZONE,19.9,07-06-2023,Constantes 2
46495217,202302,PE,200103405,MAQUILLAJE,ESIKA,23.9,18-01-2023,Inconstantes
49978995,202302,PE,210097089,CUIDADO PERSONAL,LBEL,21,10-01-2023,Constantes 3
49621140,202302,PE,200103025,CUIDADO PERSONAL,ESIKA,21.98,10-01-2023,Constantes 3
37558710,202309,PE,200106461,MAQUILLAJE,ESIKA,21.9,07-06-2023,Nuevas
50028100,202302,PE,210099696,PROMOCION USUARIOS,CYZONE,1.9,19-01-2023,Constantes 2
23989824,202302,PE,200078931,CUIDADO PERSONAL,ESIKA,11.65,17-01-2023,Constantes 3
34191115,202302,PE,200106961,MAQUILLAJE,LBEL,69,17-01-2023,Constantes 3
47030943,202301,PE,200112636,MAQUILLAJE,ESIKA,18.9,22-12-2022,Constantes 2
46810376,202301,PE,200105218,TRATAMIENTO FACIAL,ESIKA,24.95,21-12-2022,Constantes 1
50129098,202301,PE,200093883,FRAGANCIAS,ESIKA,37.9,22-12-2022,Nuevas
30745744,202301,PE,200108507,CUIDADO PERSONAL,ESIKA,19.9,27-12-2022,Nuevas
49755953,202302,PE,200103025,CUIDADO PERSONAL,ESIKA,21.98,13-01-2023,Constantes 3
49755953,202301,PE,200095170,CUIDADO PERSONAL,ESIKA,7.38,22-12-2022,Inconstantes
45808947,202302,PE,200084778,CUIDADO PERSONAL,CYZONE,20.9,16-01-2023,Inconstantes
49853408,202302,PE,200105190,CUIDADO PERSONAL,ESIKA,5.1,12-01-2023,Nuevas
20810254,202301,PE,200105188,CUIDADO PERSONAL,ESIKA,7.38,26-12-2022,Inconstantes
41599235,202302,PE,200105195,CUIDADO PERSONAL,ESIKA,7.38,20-01-2023,Inconstantes
42196177,202301,PE,200106354,FRAGANCIAS,LBEL,24.95,17-12-2022,Constantes 3
49276435,202302,PE,200109168,MAQUILLAJE,CYZONE,15.9,09-01-2023,Inconstantes
50012395,202302,PE,200095170,CUIDADO PERSONAL,ESIKA,7.38,10-01-2023,Inconstantes
49621140,202302,PE,210102346,BIJOUTERIE,ESIKA,64.9,10-01-2023,Constantes 2
36653310,202302,PE,200103025,CUIDADO PERSONAL,ESIKA,26.63,18-01-2023,Inconstantes
21273090,202301,PE,200105011,FRAGANCIAS,CYZONE,24.96,02-01-2023,Constantes 2
43256556,202301,PE,200109264,TRATAMIENTO FACIAL,CYZONE,26.93,29-12-2022,Inconstantes
49978995,202301,PE,210102025,COMPLEMENTOS,CYZONE,49.9,21-12-2022,Inconstantes
47979439,202301,PE,200112234,MAQUILLAJE,CYZONE,15.9,02-01-2023,Nuevas
47995051,202301,PE,210102151,BIJOUTERIE,CYZONE,31.9,04-01-2023,Nuevas
41941847,202301,PE,210099604,BIJOUTERIE,CYZONE,39.9,20-12-2022,Nuevas
33674465,202301,PE,200102351,MAQUILLAJE,ESIKA,19.9,13-12-2022,Constantes 2
49264844,202301,PE,210102057,COMPLEMENTOS,CYZONE,24.9,03-01-2023,Constantes 2
50023737,202301,PE,210098263,BIJOUTERIE,ESIKA,29.9,26-12-2022,Constantes 1
49253273,202301,PE,200082688,CUIDADO PERSONAL,ESIKA,21.9,28-12-2022,Constantes 2
21273090,202301,PE,210099671,COMPLEMENTOS,CYZONE,46.9,02-01-2023,Constantes 3
49475098,202301,PE,210098782,BIJOUTERIE,CYZONE,39.9,20-12-2022,Constantes 3
43256556,202301,PE,200106354,FRAGANCIAS,LBEL,24.95,29-12-2022,Constantes 2
47935776,202301,PE,210099854,MAQUILLAJE,CYZONE,59.9,27-12-2022,Constantes 3
41941847,202301,PE,200090349,CUIDADO PERSONAL,ESIKA,23.9,20-12-2022,Constantes 1
23989824,202301,PE,200102710,MAQUILLAJE,ESIKA,34.9,02-01-2023,Inconstantes
9799877,202301,PE,200090349,CUIDADO PERSONAL,ESIKA,23.9,15-12-2022,Constantes 1
50083268,202301,PE,210102157,BIJOUTERIE,CYZONE,39.9,06-12-2022,Nuevas
41941847,202301,PE,200112634,MAQUILLAJE,ESIKA,18.9,03-01-2023,Constantes 2
36910046,202301,PE,200082652,CUIDADO PERSONAL,ESIKA,23.72,06-01-2023,Constantes 2
36977272,202301,PE,210097037,MAQUILLAJE,CYZONE,19.95,27-12-2022,Constantes 2
6766099,202301,PE,210100408,CUIDADO PERSONAL,CYZONE,19.95,29-12-2022,Constantes 2
46810376,202301,PE,200107360,MAQUILLAJE,CYZONE,13.9,21-12-2022,Nuevas
49005369,202301,PE,200099645,MAQUILLAJE,ESIKA,6.5,28-12-2022,Inconstantes
49618255,202301,PE,200103026,CUIDADO PERSONAL,ESIKA,18,27-12-2022,Constantes 2
49478801,202301,PE,200102092,MAQUILLAJE,CYZONE,12.9,16-12-2022,Constantes 2
49841213,202301,PE,200104066,TRATAMIENTO CORPORAL,LBEL,12,29-12-2022,Nuevas
34899215,202301,PE,200102922,MAQUILLAJE,LBEL,6.9,27-12-2022,Inconstantes
48330703,202301,PE,200072913,FRAGANCIAS,ESIKA,14.95,30-12-2022,Constantes 2
42445754,202301,PE,210100528,MAQUILLAJE,CYZONE,28.9,20-12-2022,Constantes 2
41941847,202301,PE,200102762,MAQUILLAJE,ESIKA,19.9,20-12-2022,Constantes 2
41941847,202301,PE,200109470,TRATAMIENTO FACIAL,LBEL,62.5,20-12-2022,Constantes 1
6766099,202301,PE,200091727,FRAGANCIAS,ESIKA,43.9,29-12-2022,Constantes 1
49478801,202301,PE,200098555,FRAGANCIAS,ESIKA,19.9,16-12-2022,Constantes 1
47590043,202301,PE,200108089,MAQUILLAJE,ESIKA,34.9,16-12-2022,Inconstantes
44621738,202301,PE,200090346,CUIDADO PERSONAL,ESIKA,23.9,30-12-2022,Constantes 1
29870691,202301,PE,200108807,CUIDADO PERSONAL,ESIKA,4.9,29-12-2022,Inconstantes
41941847,202301,PE,200090455,FRAGANCIAS,ESIKA,41.38,03-01-2023,Nuevas
6766099,202301,PE,200089507,FRAGANCIAS,ESIKA,47.9,29-12-2022,Constantes 2
41941847,202301,PE,200112474,TRATAMIENTO CORPORAL,LBEL,45,20-12-2022,Inconstantes
49005369,202301,PE,200106346,FRAGANCIAS,ESIKA,29.9,28-12-2022,Constantes 2
43256556,202301,PE,200095931,FRAGANCIAS,ESIKA,52.9,29-12-2022,Constantes 3
30745744,202301,PE,200103022,CUIDADO PERSONAL,ESIKA,22.9,27-12-2022,Constantes 2
50023737,202301,PE,200095464,CUIDADO PERSONAL,ESIKA,5,26-12-2022,Nuevas
30745744,202301,PE,200102669,MAQUILLAJE,ESIKA,19.95,27-12-2022,Inconstantes
20810254,202301,PE,200102709,MAQUILLAJE,ESIKA,24.95,26-12-2022,Constantes 2
48551114,202301,PE,200102109,MAQUILLAJE,CYZONE,9.9,07-01-2023,Constantes 3
48053378,202301,PE,200102092,MAQUILLAJE,CYZONE,12.9,28-12-2022,Nuevas
30745744,202301,PE,210100101,BIJOUTERIE,ESIKA,34.9,27-12-2022,Constantes 3
49853408,202301,PE,210098526,MAQUILLAJE,CYZONE,9.9,26-12-2022,Nuevas
40398864,202301,PE,200107650,MAQUILLAJE,LBEL,16.9,22-12-2022,Constantes 2
40398864,202301,PE,200101225,TRATAMIENTO FACIAL,LBEL,35,22-12-2022,Constantes 1
41941847,202301,PE,200092793,MAQUILLAJE,LBEL,17.9,04-01-2023,Inconstantes
45808947,202301,PE,200100867,MUESTRAS COSMETICOS,ESIKA,1.9,02-01-2023,Constantes 3
47935776,202301,PE,200107360,MAQUILLAJE,CYZONE,12.45,27-12-2022,Constantes 3
49618255,202301,PE,200103355,MAQUILLAJE,ESIKA,23.9,27-12-2022,Inconstantes
47995051,202301,PE,200090349,CUIDADO PERSONAL,ESIKA,23.9,04-01-2023,Constantes 2
22662147,202301,PE,200094869,MAQUILLAJE,ESIKA,14.9,07-01-2023,Constantes 3
35115986,202301,PE,200100926,FRAGANCIAS,ESIKA,44.9,26-12-2022,Nuevas
20810254,202301,PE,200108807,CUIDADO PERSONAL,ESIKA,7.38,26-12-2022,Inconstantes
38099701,202301,PE,200082678,FRAGANCIAS,ESIKA,14.95,06-12-2022,Inconstantes
48551114,202301,PE,200085822,FRAGANCIAS,ESIKA,49.9,07-01-2023,Nuevas
49005369,202301,PE,210099595,BIJOUTERIE,CYZONE,26.9,28-12-2022,Constantes 2
46928369,202301,PE,210102151,BIJOUTERIE,CYZONE,19.9,23-12-2022,Nuevas
35115986,202301,PE,210097030,CUIDADO PERSONAL,LBEL,12.5,21-12-2022,Constantes 3
23989824,202301,PE,200103717,MAQUILLAJE,ESIKA,24.95,28-12-2022,Nuevas
47590043,202301,PE,200103354,MAQUILLAJE,ESIKA,17.77,16-12-2022,Constantes 3
47030943,202301,PE,200097947,FRAGANCIAS,CYZONE,39.9,22-12-2022,Nuevas
48019498,202301,PE,200107184,MAQUILLAJE,CYZONE,24.9,02-01-2023,Constantes 1
23989824,202301,PE,200099686,FRAGANCIAS,CYZONE,14.98,28-12-2022,Nuevas
47841925,202301,PE,200095895,FRAGANCIAS,CYZONE,20.98,26-12-2022,Constantes 2
9319727,202301,PE,210098529,MAQUILLAJE,CYZONE,14.9,06-01-2023,Inconstantes
49005369,202301,PE,200110005,MAQUILLAJE,ESIKA,26.9,28-12-2022,Inconstantes
35115986,202301,PE,200112290,MAQUILLAJE,CYZONE,9.5,21-12-2022,Inconstantes
43819615,202301,PE,200095374,CUIDADO PERSONAL,ESIKA,4.9,26-12-2022,Constantes 2
46349253,202313,PE,200109166,MAQUILLAJE,CYZONE,14.9,13-09-2023,Constantes 3
49406819,202313,PE,200108408,FRAGANCIAS,ESIKA,39.02,13-09-2023,Nuevas
50207838,202314,PE,200105041,FRAGANCIAS,ESIKA,32.9,18-09-2023,Inconstantes
50620174,202314,PE,200094066,FRAGANCIAS,CYZONE,22.9,18-09-2023,Constantes 1
50990605,202314,PE,200106594,MAQUILLAJE,CYZONE,9.9,18-09-2023,Nuevas
51008936,202314,PE,200105017,FRAGANCIAS,CYZONE,21.9,13-09-2023,Inconstantes
49163312,202313,PE,200112640,TRATAMIENTO FACIAL,ESIKA,46.9,13-09-2023,Constantes 3
49406819,202313,PE,210103999,COMPLEMENTOS,CYZONE,59.9,13-09-2023,Nuevas
48141730,202313,PE,210101300,BIJOUTERIE,ESIKA,39.9,13-09-2023,Constantes 2
49406819,202313,PE,200108409,FRAGANCIAS,ESIKA,28.88,13-09-2023,Nuevas
51008243,202314,PE,200095374,CUIDADO PERSONAL,ESIKA,5.1,13-09-2023,Nuevas
51008243,202314,PE,200112355,CUIDADO PERSONAL,ESIKA,16.73,13-09-2023,Constantes 3
51008936,202314,PE,200106593,MAQUILLAJE,CYZONE,9.9,13-09-2023,Constantes 3
51008243,202314,PE,200092742,FRAGANCIAS,CYZONE,21.23,13-09-2023,Inconstantes
51008243,202314,PE,200106360,FRAGANCIAS,CYZONE,21.24,13-09-2023,Constantes 3
51008936,202314,PE,200105041,FRAGANCIAS,ESIKA,18.72,13-09-2023,Nuevas
51115953,202314,PE,200099047,FRAGANCIAS,ESIKA,24.95,20-09-2023,Nuevas
51169948,202314,PE,200103923,MAQUILLAJE,CYZONE,22.9,20-09-2023,Inconstantes
43256556,202314,PE,200102102,MAQUILLAJE,CYZONE,22.9,20-09-2023,Constantes 2
49682867,202314,PE,200107440,MAQUILLAJE,CYZONE,28.9,20-09-2023,Nuevas
