consultant_id,product_id,category,brand,price,date,purchase_frequency,daily_total_spent,average_purchasing_power,recency,purchase_frequency_normalized,recency_normalized,total_spent,purchase_count,unique_products,rolling_segments
49961014,200091269,CUIDADO PERSONAL,LBEL,48,15-09-2023,8,212.5,430.195,465,0.122807018,0.624151967,7645.06,353,236,Constantes 3
50860264,200098673,FRAGANCIAS,ESIKA,54.63,15-09-2023,12,391,430.195,465,0.192982456,0.624151967,2342.3,77,62,Constantes 1
50967689,200106161,TRATAMIENTO CORPORAL,CYZONE,10.97,15-09-2023,20,456.7,430.195,465,0.333333333,0.624151967,2714.88,98,80,Constantes 2
50967689,200105180,CUIDADO PERSONAL,CYZONE,12.9,15-09-2023,20,456.7,430.195,465,0.333333333,0.624151967,2714.88,98,80,Constantes 2
33999992,200091269,CUIDADO PERSONAL,LBEL,17.9,15-09-2023,9,290.41,430.195,465,0.140350877,0.624151967,2396.33,82,69,Constantes 1
50967689,200105041,FRAGANCIAS,ESIKA,32.9,15-09-2023,20,456.7,430.195,465,0.333333333,0.624151967,2714.88,98,80,Constantes 2
33999992,200112474,TRATAMIENTO CORPORAL,LBEL,28.98,15-09-2023,9,290.41,430.195,465,0.140350877,0.624151967,2396.33,82,69,Constantes 1
50860264,200105041,FRAGANCIAS,ESIKA,32.9,15-09-2023,12,391,430.195,465,0.192982456,0.624151967,2342.3,77,62,Constantes 1
34978506,200106432,MAQUILLAJE,ESIKA,18.9,19-01-2023,4,127.6,430.195,704,0.052631579,0.94843962,1337.98,63,60,Constantes 2
49434669,200082678,FRAGANCIAS,ESIKA,9.95,03-01-2023,21,481.08,430.195,720,0.350877193,0.970149254,2558.96,112,100,Constantes 2
50014223,200106436,MAQUILLAJE,ESIKA,18.9,17-01-2023,19,388.9,430.195,706,0.315789474,0.951153324,683.6,33,33,Nuevas
33090625,200103020,CUIDADO PERSONAL,ESIKA,11.65,19-01-2023,18,584.4,430.195,704,0.298245614,0.94843962,3056.31,117,102,Constantes 1
49397003,200108124,TRATAMIENTO CORPORAL,ESIKA,9.9,18-01-2023,12,385.4,430.195,705,0.192982456,0.949796472,2378.44,70,66,Inconstantes
49506570,210096241,MAQUILLAJE,ESIKA,17.9,26-01-2023,4,124.7,430.195,697,0.052631579,0.938941655,3279.6,108,96,Nuevas
50224287,200106346,FRAGANCIAS,ESIKA,29.63,18-01-2023,7,156.07,430.195,705,0.105263158,0.949796472,1325.21,68,58,Constantes 1
48346014,200110005,MAQUILLAJE,ESIKA,29.9,19-01-2023,53,1196.91,430.195,704,0.912280702,0.94843962,16470.83,665,469,Nuevas
11692060,210102010,COMPLEMENTOS,CYZONE,62.9,16-01-2023,18,548.25,430.195,707,0.298245614,0.952510176,3201.69,130,102,Nuevas
33777957,200107360,MAQUILLAJE,CYZONE,13.9,12-01-2023,16,577.35,430.195,711,0.263157895,0.957937585,6585.54,197,146,Constantes 3
50172864,200111995,MAQUILLAJE,CYZONE,14.9,10-01-2023,8,228.9,430.195,713,0.122807018,0.960651289,2325.6,94,88,Constantes 2
49728603,210103181,BIJOUTERIE,ESIKA,39.9,12-01-2023,21,491.2,430.195,711,0.350877193,0.957937585,12167.17,458,314,Nuevas
47097371,200100855,TRATAMIENTO FACIAL,CYZONE,33.9,18-01-2023,10,180.73,430.195,705,0.157894737,0.949796472,537.1,19,19,Constantes 1
33777957,210101467,BIJOUTERIE,ESIKA,74.9,12-01-2023,16,577.35,430.195,711,0.263157895,0.957937585,6585.54,197,146,Constantes 3
50052273,200095170,CUIDADO PERSONAL,ESIKA,5.77,12-01-2023,11,358.2,430.195,711,0.175438596,0.957937585,1062.8,31,31,Constantes 1
33905173,210099579,HOGAR,CYZONE,44.9,10-01-2023,22,686.4,430.195,713,0.368421053,0.960651289,7659.24,280,220,Constantes 2
48765629,200082678,FRAGANCIAS,ESIKA,9.95,11-01-2023,21,353,430.195,712,0.350877193,0.959294437,3693.36,171,126,Constantes 3
4623541,210098551,MAQUILLAJE,ESIKA,39.9,20-01-2023,24,457.7,430.195,703,0.403508772,0.947082768,4624.35,181,151,Inconstantes
49728603,200102089,MAQUILLAJE,CYZONE,15.9,12-01-2023,21,491.2,430.195,711,0.350877193,0.957937585,12167.17,458,314,Nuevas
48855490,200082678,FRAGANCIAS,ESIKA,9.95,09-01-2023,14,256.43,430.195,714,0.228070175,0.962008141,899.9,46,42,Constantes 1
33529260,210098751,COMPLEMENTOS,CYZONE,49.9,17-01-2023,30,679.2,430.195,706,0.50877193,0.951153324,20404.69,757,481,Nuevas
41317310,200103354,MAQUILLAJE,ESIKA,24.9,10-01-2023,13,292.05,430.195,713,0.210526316,0.960651289,6238.5,260,177,Inconstantes
43767909,200090349,CUIDADO PERSONAL,ESIKA,23.9,10-01-2023,12,346.1,430.195,713,0.192982456,0.960651289,675.65,25,24,Constantes 1
48346014,200112476,MAQUILLAJE,ESIKA,12.9,19-01-2023,53,1196.91,430.195,704,0.912280702,0.94843962,16470.83,665,469,Nuevas
33777957,200102282,MAQUILLAJE,ESIKA,22.9,12-01-2023,16,577.35,430.195,711,0.263157895,0.957937585,6585.54,197,146,Constantes 3
31826446,200084840,TRATAMIENTO CORPORAL,ESIKA,19.95,19-01-2023,12,159.12,430.195,704,0.192982456,0.94843962,2136.43,108,89,Constantes 3
48346014,200102089,MAQUILLAJE,CYZONE,15.9,19-01-2023,53,1196.91,430.195,704,0.912280702,0.94843962,16470.83,665,469,Nuevas
46114531,210099151,BIJOUTERIE,ESIKA,44.9,09-01-2023,10,443.2,430.195,714,0.157894737,0.962008141,6815.04,161,143,Constantes 2
31826446,200078930,CUIDADO PERSONAL,ESIKA,11.65,19-01-2023,12,159.12,430.195,704,0.192982456,0.94843962,2136.43,108,89,Constantes 3
49588232,200106304,FRAGANCIAS,ESIKA,29.9,17-01-2023,29,978.6,430.195,706,0.49122807,0.951153324,12048.73,475,327,Inconstantes
49968221,200064341,CUIDADO PERSONAL,ESIKA,21.9,20-01-2023,27,622.05,430.195,703,0.456140351,0.947082768,3674.05,137,120,Constantes 2
33529260,210098531,MAQUILLAJE,CYZONE,24.9,17-01-2023,30,679.2,430.195,706,0.50877193,0.951153324,20404.69,757,481,Nuevas
47948835,200106357,FRAGANCIAS,CYZONE,42.9,10-01-2023,19,529.2,430.195,713,0.315789474,0.960651289,8933.47,357,234,Constantes 1
4623541,210100407,CUIDADO PERSONAL,CYZONE,15.51,20-01-2023,24,457.7,430.195,703,0.403508772,0.947082768,4624.35,181,151,Inconstantes
49075782,200112476,MAQUILLAJE,ESIKA,12.9,23-01-2023,15,383.4,430.195,700,0.245614035,0.943012212,782.84,27,21,Constantes 2
39625989,200082674,FRAGANCIAS,ESIKA,9.95,10-01-2023,18,309.49,430.195,713,0.298245614,0.960651289,8838.3,356,233,Inconstantes
49931050,200108727,TRATAMIENTO CORPORAL,LBEL,9.66,23-01-2023,14,298.88,430.195,700,0.228070175,0.943012212,2597.89,94,85,Nuevas
43767909,200098794,MAQUILLAJE,CYZONE,18.89,10-01-2023,12,346.1,430.195,713,0.192982456,0.960651289,675.65,25,24,Constantes 1
42265901,200098788,TRATAMIENTO FACIAL,LBEL,14.95,09-01-2023,6,110.1,430.195,714,0.087719298,0.962008141,483.42,22,20,Constantes 3
50086135,200105017,FRAGANCIAS,CYZONE,19.9,10-01-2023,7,200.8,430.195,713,0.105263158,0.960651289,1459.06,55,43,Nuevas
48297765,210098785,BIJOUTERIE,CYZONE,29.9,13-01-2023,12,286,430.195,710,0.192982456,0.956580733,9000.74,373,230,Constantes 2
49588232,200109169,MAQUILLAJE,CYZONE,15.9,17-01-2023,29,978.6,430.195,706,0.49122807,0.951153324,12048.73,475,327,Inconstantes
48341519,200086399,FRAGANCIAS,LBEL,16.64,13-01-2023,30,654.23,430.195,710,0.50877193,0.956580733,9324.74,384,284,Constantes 1
49968221,400095684,Others,ESIKA,3.3,20-01-2023,27,622.05,430.195,703,0.456140351,0.947082768,3674.05,137,120,Constantes 2
50147800,210100407,CUIDADO PERSONAL,CYZONE,23.9,18-01-2023,14,576.5,430.195,705,0.228070175,0.949796472,2395,65,63,Inconstantes
49397003,200102672,MAQUILLAJE,ESIKA,18.9,18-01-2023,12,385.4,430.195,705,0.192982456,0.949796472,2378.44,70,66,Inconstantes
50147800,210101980,COMPLEMENTOS,CYZONE,62.9,18-01-2023,14,576.5,430.195,705,0.228070175,0.949796472,2395,65,63,Inconstantes
47257492,200104247,MAQUILLAJE,CYZONE,24,09-01-2023,6,128.2,430.195,714,0.087719298,0.962008141,1844.69,71,66,Nuevas
4623541,200091357,FRAGANCIAS,ESIKA,31.9,20-01-2023,24,457.7,430.195,703,0.403508772,0.947082768,4624.35,181,151,Inconstantes
48341519,200106304,FRAGANCIAS,ESIKA,29.9,13-01-2023,30,654.23,430.195,710,0.50877193,0.956580733,9324.74,384,284,Constantes 1
39630249,210091733,BIJOUTERIE,ESIKA,34.9,13-01-2023,23,563.68,430.195,710,0.385964912,0.956580733,1350.32,46,45,Constantes 3
48658954,210100407,CUIDADO PERSONAL,CYZONE,23.9,26-01-2023,9,244.2,430.195,697,0.140350877,0.938941655,767.72,30,27,Nuevas
50014223,200109315,MAQUILLAJE,LBEL,8.9,17-01-2023,19,388.9,430.195,706,0.315789474,0.951153324,683.6,33,33,Nuevas
47499070,200103027,CUIDADO PERSONAL,ESIKA,16.1,20-01-2023,20,629.7,430.195,703,0.333333333,0.947082768,10074.13,449,279,Nuevas
34191115,200082678,FRAGANCIAS,ESIKA,9.95,17-01-2023,20,523.86,430.195,706,0.333333333,0.951153324,1825.76,74,60,Nuevas
47430550,210100661,COMPLEMENTOS,CYZONE,46.9,12-01-2023,20,486.32,430.195,711,0.333333333,0.957937585,11728.68,414,309,Constantes 1
49566263,200104065,TRATAMIENTO FACIAL,LBEL,21.79,16-01-2023,7,171.6,430.195,707,0.105263158,0.952510176,1433.51,52,40,Constantes 1
49961014,200099104,MAQUILLAJE,LBEL,52.9,13-01-2023,9,231.4,430.195,710,0.140350877,0.956580733,7645.06,353,236,Constantes 3
49931050,200107364,MAQUILLAJE,CYZONE,13.9,23-01-2023,14,298.88,430.195,700,0.228070175,0.943012212,2597.89,94,85,Nuevas
48346014,200094840,MAQUILLAJE,ESIKA,12.9,19-01-2023,53,1196.91,430.195,704,0.912280702,0.94843962,16470.83,665,469,Nuevas
50156648,200110160,MUESTRAS COSMETICOS,ESIKA,1.9,23-01-2023,8,201.1,430.195,700,0.122807018,0.943012212,1125.7,48,46,Constantes 3
50014223,200101603,MAQUILLAJE,ESIKA,17.9,17-01-2023,19,388.9,430.195,706,0.315789474,0.951153324,683.6,33,33,Nuevas
42382701,210100016,BIJOUTERIE,ESIKA,38.5,19-01-2023,11,254.5,430.195,704,0.175438596,0.94843962,7478.88,310,254,Constantes 2
45697525,200103917,MAQUILLAJE,CYZONE,15.9,26-01-2023,7,98.3,430.195,697,0.105263158,0.938941655,2614.95,119,87,Nuevas
49561199,210099121,BIJOUTERIE,ESIKA,26.6,16-01-2023,7,202.5,430.195,707,0.105263158,0.952510176,710.79,24,24,Constantes 2
41317310,200078924,CUIDADO PERSONAL,ESIKA,13.3,10-01-2023,13,292.05,430.195,713,0.210526316,0.960651289,6238.5,260,177,Inconstantes
50052273,200082678,FRAGANCIAS,ESIKA,21.9,19-01-2023,4,106.6,430.195,704,0.052631579,0.94843962,1062.8,31,31,Constantes 1
44047470,200103022,CUIDADO PERSONAL,ESIKA,15.14,11-01-2023,11,219.3,430.195,712,0.175438596,0.959294437,2541.4,88,85,Inconstantes
49864469,210093314,ACCESORIOS COSMETICOS,ESIKA,14.9,17-01-2023,18,546.3,430.195,706,0.298245614,0.951153324,1983.8,67,66,Constantes 3
44661489,210093312,ACCESORIOS COSMETICOS,ESIKA,14.9,18-01-2023,21,434.4,430.195,705,0.350877193,0.949796472,1613.04,61,56,Nuevas
49657315,200097066,CUIDADO PERSONAL,ESIKA,29.9,12-01-2023,5,111.6,430.195,711,0.070175439,0.957937585,1820.98,74,62,Nuevas
44661489,200106566,MAQUILLAJE,CYZONE,14.95,18-01-2023,21,434.4,430.195,705,0.350877193,0.949796472,1613.04,61,56,Nuevas
47412552,200107359,MAQUILLAJE,CYZONE,13.9,16-01-2023,11,185.34,430.195,707,0.175438596,0.952510176,6237.55,253,170,Constantes 2
44047470,200102092,MAQUILLAJE,CYZONE,15.9,11-01-2023,11,219.3,430.195,712,0.175438596,0.959294437,2541.4,88,85,Inconstantes
4623541,200112474,TRATAMIENTO CORPORAL,LBEL,29.9,20-01-2023,24,457.7,430.195,703,0.403508772,0.947082768,4624.35,181,151,Inconstantes
48212689,200108409,FRAGANCIAS,ESIKA,18.34,10-01-2023,27,610.92,430.195,713,0.456140351,0.960651289,4286.23,196,146,Constantes 3
49931492,200109686,MAQUILLAJE,CYZONE,19.5,10-01-2023,8,166.2,430.195,713,0.122807018,0.960651289,481.92,23,21,Inconstantes
45494314,200106436,MAQUILLAJE,ESIKA,18.9,13-01-2023,6,157.6,430.195,710,0.087719298,0.956580733,6437.58,204,165,Constantes 3
44479885,200091235,MUESTRAS COSMETICOS,LBEL,1.9,24-01-2023,17,431.93,430.195,699,0.280701754,0.94165536,1311.76,47,41,Constantes 1
42382701,200107363,MAQUILLAJE,CYZONE,13.9,19-01-2023,11,254.5,430.195,704,0.175438596,0.94843962,7478.88,310,254,Constantes 2
42498750,210099696,PROMOCION USUARIOS,CYZONE,0.82,23-01-2023,16,402.5,430.195,700,0.263157895,0.943012212,808.7,32,32,Constantes 1
49434669,210098462,MAQUILLAJE,CYZONE,13.9,03-01-2023,21,481.08,430.195,720,0.350877193,0.970149254,2558.96,112,100,Constantes 2
49206860,200105017,FRAGANCIAS,CYZONE,19.54,09-01-2023,22,679.89,430.195,714,0.368421053,0.962008141,1490.79,54,48,Inconstantes
49794657,200101603,MAQUILLAJE,ESIKA,17.9,20-01-2023,12,203.9,430.195,703,0.192982456,0.947082768,340.65,17,17,Constantes 3
49561199,200082687,CUIDADO PERSONAL,ESIKA,17.78,16-01-2023,7,202.5,430.195,707,0.105263158,0.952510176,710.79,24,24,Constantes 2
40764801,200105005,FRAGANCIAS,CYZONE,33.9,16-01-2023,13,383.9,430.195,707,0.210526316,0.952510176,2782.73,82,69,Constantes 1
48823106,200082674,FRAGANCIAS,ESIKA,9.95,23-01-2023,13,259.32,430.195,700,0.210526316,0.943012212,1722.08,78,72,Constantes 2
42759880,200095570,CUIDADO PERSONAL,ESIKA,8.11,10-01-2023,11,439.3,430.195,713,0.175438596,0.960651289,9042.67,338,250,Constantes 3
49931050,210102044,COMPLEMENTOS,CYZONE,34.9,23-01-2023,14,298.88,430.195,700,0.228070175,0.943012212,2597.89,94,85,Nuevas
44242133,200098673,FRAGANCIAS,ESIKA,23.57,23-01-2023,16,430.1,430.195,700,0.263157895,0.943012212,1294.88,46,44,Constantes 1
49434669,200094217,FRAGANCIAS,ESIKA,47.4,03-01-2023,21,481.08,430.195,720,0.350877193,0.970149254,2558.96,112,100,Constantes 2
49588232,200078924,CUIDADO PERSONAL,ESIKA,17.62,17-01-2023,29,978.6,430.195,706,0.49122807,0.951153324,12048.73,475,327,Inconstantes
49330626,200109164,MAQUILLAJE,CYZONE,15.9,23-01-2023,11,435.2,430.195,700,0.175438596,0.943012212,2931.83,92,85,Constantes 2
49814240,210100626,COMPLEMENTOS,CYZONE,86.9,16-01-2023,16,518.7,430.195,707,0.263157895,0.952510176,1022.55,34,34,Constantes 2
48855490,200112640,TRATAMIENTO FACIAL,ESIKA,31.1,09-01-2023,14,256.43,430.195,714,0.228070175,0.962008141,899.9,46,42,Constantes 1
49206860,200102282,MAQUILLAJE,ESIKA,28.9,09-01-2023,22,679.89,430.195,714,0.368421053,0.962008141,1490.79,54,48,Inconstantes
50086135,200103026,CUIDADO PERSONAL,ESIKA,19.9,10-01-2023,7,200.8,430.195,713,0.105263158,0.960651289,1459.06,55,43,Nuevas
48212689,200105195,CUIDADO PERSONAL,ESIKA,7.38,10-01-2023,27,610.92,430.195,713,0.456140351,0.960651289,4286.23,196,146,Constantes 3
45697525,200103920,MAQUILLAJE,CYZONE,15.9,26-01-2023,7,98.3,430.195,697,0.105263158,0.938941655,2614.95,119,87,Nuevas
49705387,200089168,FRAGANCIAS,CYZONE,23.64,17-01-2023,10,230.5,430.195,706,0.157894737,0.951153324,1341.41,52,47,Constantes 2
49864310,200109688,MAQUILLAJE,CYZONE,19.5,20-01-2023,25,617,430.195,703,0.421052632,0.947082768,3896.38,149,144,Inconstantes
49621434,200108408,FRAGANCIAS,ESIKA,16.63,16-01-2023,14,352,430.195,707,0.228070175,0.952510176,1132.1,36,35,Constantes 2
45680231,200105655,CUIDADO PERSONAL,ESIKA,24.4,17-01-2023,14,405.7,430.195,706,0.228070175,0.951153324,2895.14,100,79,Constantes 1
49975686,200089509,FRAGANCIAS,ESIKA,59.9,12-01-2023,4,134.6,430.195,711,0.052631579,0.957937585,1910.87,64,40,Constantes 1
49330626,210099429,MAQUILLAJE,CYZONE,38.9,23-01-2023,11,435.2,430.195,700,0.175438596,0.943012212,2931.83,92,85,Constantes 2
47257492,200084297,MAQUILLAJE,ESIKA,9.9,09-01-2023,6,128.2,430.195,714,0.087719298,0.962008141,1844.69,71,66,Nuevas
49961014,200099673,FRAGANCIAS,CYZONE,14,13-01-2023,9,231.4,430.195,710,0.140350877,0.956580733,7645.06,353,236,Constantes 3
44196425,200112474,TRATAMIENTO CORPORAL,LBEL,33.72,16-01-2023,13,298.22,430.195,707,0.210526316,0.952510176,5949.54,225,192,Constantes 2
48950426,210104543,BIJOUTERIE,ESIKA,29.9,27-01-2023,1,29.9,430.195,696,0,0.937584803,237,13,13,Constantes 3
33090625,210098522,MAQUILLAJE,CYZONE,12.9,21-03-2023,8,200.25,430.195,643,0.122807018,0.865671642,3056.31,117,102,Constantes 1
33529260,200106556,MAQUILLAJE,CYZONE,17.9,21-03-2023,22,612.2,430.195,643,0.368421053,0.865671642,20404.69,757,481,Nuevas
45697525,200108408,FRAGANCIAS,ESIKA,12.5,29-03-2023,12,404.2,430.195,635,0.192982456,0.854816825,2614.95,119,87,Nuevas
50445577,200113734,VARIOS,GENERICA,54.9,27-03-2023,12,248.1,430.195,637,0.192982456,0.857530529,2256.55,104,89,Constantes 2
47499070,200105188,CUIDADO PERSONAL,ESIKA,5.4,27-03-2023,19,291.9,430.195,637,0.315789474,0.857530529,10074.13,449,279,Nuevas
11976964,200092911,MAQUILLAJE,LBEL,29.5,13-03-2023,19,589.3,430.195,651,0.315789474,0.876526459,5404.78,190,161,Constantes 3
50432777,200108674,CUIDADO PERSONAL,ESIKA,7.38,13-03-2023,24,551.42,430.195,651,0.403508772,0.876526459,4997.43,199,155,Nuevas
50156648,210096211,MAQUILLAJE,ESIKA,18.9,28-03-2023,11,208,430.195,636,0.175438596,0.856173677,1125.7,48,46,Constantes 3
42670251,200095464,CUIDADO PERSONAL,ESIKA,7.38,15-03-2023,24,565.52,430.195,649,0.403508772,0.873812754,8105.94,383,247,Inconstantes
50409260,200095158,CUIDADO PERSONAL,ESIKA,7.38,15-03-2023,17,367.1,430.195,649,0.280701754,0.873812754,1430.54,52,45,Constantes 1
48212689,200103027,CUIDADO PERSONAL,ESIKA,14.98,20-03-2023,6,114.56,430.195,644,0.087719298,0.867028494,4286.23,196,146,Constantes 3
48341519,200108408,FRAGANCIAS,ESIKA,12.5,17-03-2023,27,862.06,430.195,647,0.456140351,0.87109905,9324.74,384,284,Constantes 1
49470762,210100525,MAQUILLAJE,CYZONE,23.9,13-03-2023,18,402.59,430.195,651,0.298245614,0.876526459,9000.23,341,244,Constantes 1
44413795,200103354,MAQUILLAJE,ESIKA,9,16-03-2023,15,372.95,430.195,648,0.245614035,0.872455902,1760.33,66,61,Inconstantes
48346014,200099047,FRAGANCIAS,ESIKA,5.2,24-03-2023,27,474.77,430.195,640,0.456140351,0.861601085,16470.83,665,469,Nuevas
45697525,200106274,FRAGANCIAS,ESIKA,12.4,29-03-2023,12,404.2,430.195,635,0.192982456,0.854816825,2614.95,119,87,Nuevas
49740433,210101447,COMPLEMENTOS,CYZONE,52.9,14-03-2023,10,277,430.195,650,0.157894737,0.875169607,4620.46,171,138,Inconstantes
31826446,200108674,CUIDADO PERSONAL,ESIKA,5.1,22-03-2023,20,378.4,430.195,642,0.333333333,0.86431479,2136.43,108,89,Constantes 3
48341519,210100863,RELOJES,ESIKA,69.9,17-03-2023,27,862.06,430.195,647,0.456140351,0.87109905,9324.74,384,284,Constantes 1
49864310,200099617,MAQUILLAJE,ESIKA,3.9,01-04-2023,30,435.6,430.195,632,0.50877193,0.850746269,3896.38,149,144,Inconstantes
47412552,200105655,CUIDADO PERSONAL,ESIKA,24.9,20-03-2023,13,336.2,430.195,644,0.210526316,0.867028494,6237.55,253,170,Constantes 2
50432777,200083997,FRAGANCIAS,ESIKA,27.47,13-03-2023,24,551.42,430.195,651,0.403508772,0.876526459,4997.43,199,155,Nuevas
36649356,200106450,MAQUILLAJE,ESIKA,19.9,22-03-2023,12,407.3,430.195,642,0.192982456,0.86431479,9730.2,272,165,Inconstantes
50051617,200105655,CUIDADO PERSONAL,ESIKA,24.9,24-03-2023,25,623.81,430.195,640,0.421052632,0.861601085,1557.73,61,57,Constantes 2
46779789,210098522,MAQUILLAJE,CYZONE,12.9,27-03-2023,19,461.75,430.195,637,0.315789474,0.857530529,4312.88,152,119,Constantes 3
44413795,210099608,BIJOUTERIE,CYZONE,42.9,16-03-2023,15,372.95,430.195,648,0.245614035,0.872455902,1760.33,66,61,Inconstantes
49401760,200110157,FRAGANCIAS,ESIKA,72.9,22-03-2023,15,387.9,430.195,642,0.245614035,0.86431479,4609.07,191,155,Constantes 3
11692060,200086172,FRAGANCIAS,CYZONE,37.9,20-03-2023,25,518.4,430.195,644,0.421052632,0.867028494,3201.69,130,102,Nuevas
50310043,200103025,CUIDADO PERSONAL,ESIKA,29.9,20-03-2023,14,300.8,430.195,644,0.228070175,0.867028494,1137.89,42,39,Constantes 3
48341519,200095170,CUIDADO PERSONAL,ESIKA,8.45,17-03-2023,27,862.06,430.195,647,0.456140351,0.87109905,9324.74,384,284,Constantes 1
42909386,200101369,FRAGANCIAS,LBEL,40.18,24-03-2023,19,477.8,430.195,640,0.315789474,0.861601085,3747.44,102,89,Inconstantes
47412552,200112303,FRAGANCIAS,ESIKA,69.9,20-03-2023,13,336.2,430.195,644,0.210526316,0.867028494,6237.55,253,170,Constantes 2
50302369,200082678,FRAGANCIAS,ESIKA,13.06,20-03-2023,11,215,430.195,644,0.175438596,0.867028494,1348.57,58,51,Inconstantes
33777957,200105000,FRAGANCIAS,LBEL,66,16-03-2023,28,1057.74,430.195,648,0.473684211,0.872455902,6585.54,197,146,Constantes 3
49470762,200082674,FRAGANCIAS,ESIKA,22.9,13-03-2023,18,402.59,430.195,651,0.298245614,0.876526459,9000.23,341,244,Constantes 1
47499070,200095170,CUIDADO PERSONAL,ESIKA,5.1,27-03-2023,19,291.9,430.195,637,0.315789474,0.857530529,10074.13,449,279,Nuevas
4623541,200094830,MAQUILLAJE,ESIKA,13.95,17-03-2023,22,476.75,430.195,647,0.368421053,0.87109905,4624.35,181,151,Inconstantes
50172864,200107040,MAQUILLAJE,LBEL,29.9,14-03-2023,13,360.8,430.195,650,0.210526316,0.875169607,2325.6,94,88,Constantes 2
49961014,200098099,MAQUILLAJE,ESIKA,8,17-03-2023,22,374.21,430.195,647,0.368421053,0.87109905,7645.06,353,236,Constantes 3
49330626,210099817,ACCESORIOS COSMETICOS,ESIKA,14.9,27-03-2023,10,384,430.195,637,0.157894737,0.857530529,2931.83,92,85,Constantes 2
42670251,210098462,MAQUILLAJE,CYZONE,15.9,15-03-2023,24,565.52,430.195,649,0.403508772,0.873812754,8105.94,383,247,Inconstantes
33905173,200103354,MAQUILLAJE,ESIKA,9,14-03-2023,28,711.6,430.195,650,0.473684211,0.875169607,7659.24,280,220,Constantes 2
31826446,210102295,BIJOUTERIE,ESIKA,69.9,22-03-2023,20,378.4,430.195,642,0.333333333,0.86431479,2136.43,108,89,Constantes 3
50349691,200103026,CUIDADO PERSONAL,ESIKA,18.9,21-03-2023,7,218.1,430.195,643,0.105263158,0.865671642,4795.95,159,126,Constantes 2
33529260,200110955,MAQUILLAJE,LBEL,62,21-03-2023,22,612.2,430.195,643,0.368421053,0.865671642,20404.69,757,481,Nuevas
50432777,200097066,CUIDADO PERSONAL,ESIKA,27.48,13-03-2023,24,551.42,430.195,651,0.403508772,0.876526459,4997.43,199,155,Nuevas
50051617,200095426,CUIDADO PERSONAL,CYZONE,8.9,24-03-2023,25,623.81,430.195,640,0.421052632,0.861601085,1557.73,61,57,Constantes 2
49470762,200109443,FRAGANCIAS,ESIKA,34.9,13-03-2023,18,402.59,430.195,651,0.298245614,0.876526459,9000.23,341,244,Constantes 1
49864310,210102371,BIJOUTERIE,ESIKA,29.9,01-04-2023,30,435.6,430.195,632,0.50877193,0.850746269,3896.38,149,144,Inconstantes
50391108,200113793,MAQUILLAJE,CYZONE,11.6,21-03-2023,16,560.6,430.195,643,0.263157895,0.865671642,3809.5,116,112,Constantes 3
46611063,200082678,FRAGANCIAS,ESIKA,13.06,14-03-2023,20,495.35,430.195,650,0.333333333,0.875169607,4015.92,156,127,Constantes 1
46114531,210102390,BIJOUTERIE,ESIKA,59.9,13-03-2023,7,358.8,430.195,651,0.105263158,0.876526459,6815.04,161,143,Constantes 2
33905173,200090351,TRATAMIENTO CORPORAL,ESIKA,34.9,14-03-2023,28,711.6,430.195,650,0.473684211,0.875169607,7659.24,280,220,Constantes 2
31826446,200105125,CUIDADO PERSONAL,ESIKA,5.1,22-03-2023,20,378.4,430.195,642,0.333333333,0.86431479,2136.43,108,89,Constantes 3
42909386,210098832,MAQUILLAJE,CYZONE,32.9,24-03-2023,19,477.8,430.195,640,0.315789474,0.861601085,3747.44,102,89,Inconstantes
33529260,200108408,FRAGANCIAS,ESIKA,12.5,21-03-2023,22,612.2,430.195,643,0.368421053,0.865671642,20404.69,757,481,Nuevas
50409260,200106440,MAQUILLAJE,ESIKA,18.17,15-03-2023,17,367.1,430.195,649,0.280701754,0.873812754,1430.54,52,45,Constantes 1
47948835,200107824,CUIDADO PERSONAL,LBEL,14.9,14-03-2023,16,331.05,430.195,650,0.263157895,0.875169607,8933.47,357,234,Constantes 1
49588232,200108048,FRAGANCIAS,CYZONE,25.9,22-03-2023,23,516.02,430.195,642,0.385964912,0.86431479,12048.73,475,327,Inconstantes
48346014,200108504,TRATAMIENTO CORPORAL,ESIKA,14.9,24-03-2023,27,474.77,430.195,640,0.456140351,0.861601085,16470.83,665,469,Nuevas
49506570,200102351,MAQUILLAJE,ESIKA,20.9,23-03-2023,7,243.5,430.195,641,0.105263158,0.862957938,3279.6,108,96,Nuevas
46779789,200106442,MAQUILLAJE,ESIKA,19.9,27-03-2023,19,461.75,430.195,637,0.315789474,0.857530529,4312.88,152,119,Constantes 3
11976964,200106556,MAQUILLAJE,CYZONE,17.9,13-03-2023,19,589.3,430.195,651,0.315789474,0.876526459,5404.78,190,161,Constantes 3
48212689,200101074,MAQUILLAJE,CYZONE,21.9,20-03-2023,6,114.56,430.195,644,0.087719298,0.867028494,4286.23,196,146,Constantes 3
49642350,200104531,FRAGANCIAS,LBEL,66,23-03-2023,15,406.55,430.195,641,0.245614035,0.862957938,3193.37,114,82,Constantes 1
49740433,200105017,FRAGANCIAS,CYZONE,29.9,14-03-2023,10,277,430.195,650,0.157894737,0.875169607,4620.46,171,138,Inconstantes
