CODPAIS,ANIOCAMPANA,CODEBELISTA,CODVENTA,CODPRODUCTOSAP,ID_OFERTA,COD_CATALOGO,ID_MACROESTRATEGIA,ID_TIPO_SUBESTRATEGIA,DES_TIPO_SUBESTRATEGIA,DES_TIPO_ESTRATEGIA,ID_TIPO_GRUPO,ID_GRUPO,DES_TIPO_GRUPO,ID_SUB_GRUPO,NUM_PAGINA,PRECIO_OFERTA,ES_GRATIS,ES_PADRE,ES_GRUPO_PADRE,FACTOR_CUADRE,FACTOR_REPETICION,COD_TIPO_OFERTA,COD_TIPO_PROFIT,ID_SUBESTRATEGIA,CODCUC,FECHAPROCESO,COMPOSITE_PRIMARY_KEY
PE,202305,49389205,41960,210101561,3030,35,1471,1,INDIVIDUAL,INDIVIDUAL,1,381086,FIJO,381086,179,29.9,0,1,1,1,1,102,2,2503,XXXXXXXXX,2023-03-29,1|1|1|0|1|XXXXXXXXX|
PE,202307,50180387,35332,210099634,758,10,1451,1,INDIVIDUAL,INDIVIDUAL,1,390542,FIJO,390542,85,99.9,0,1,1,1,1,301,1,720,XXXXXXXXX,2023-05-02,1|1|1|0|1|XXXXXXXXX|
PE,202304,43985620,41401,210101651,2226,35,1346,1,INDIVIDUAL,INDIVIDUAL,1,375999,FIJO,375999,165,55.5,0,1,1,1,1,45,2,2107,XXXXXXXXX,2023-02-21,1|1|1|0|1|XXXXXXXXX|
PE,202302,50180387,35474,200083615,667,10,314,2,SET FIJO,SET,1,365321,FIJO,365321,52,41.13,0,1,1,1,1,311,1,642,200083615,2023-01-17,2|1|1|0|1|200083615|
PE,202302,50073300,15554,200107366,656,10,1106,1,INDIVIDUAL,INDIVIDUAL,2,365309,VARIABLE,365309,36,13.9,0,1,1,1,1,300,1,631,P0216057005,2023-01-20,1|2|1|0|1|P0216057005|
PE,202305,43985620,121597,200095426,4550,45,461,993,993,OTRO,2,383191,VARIABLE,383191,1,5.1,0,1,1,7,1,422,1,3663,200067317,2023-03-14,993|2|1|0|1|200067317|
PE,202302,43985620,18041,200091875,725,13,366,1,INDIVIDUAL,INDIVIDUAL,1,365386,FIJO,365386,45,40.9,0,1,1,1,1,300,1,698,200091875,2023-01-10,1|1|1|0|1|200091875|
PE,202302,49389205,35327,200109119,1013,13,567,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,365700,FIJO,365700,17,0,1,0,1,1,1,309,1,986,200109119,2023-01-20,991|1|1|1|0|200109119|
PE,202308,45871533,15326,210098881,957,10,1411,1,INDIVIDUAL,INDIVIDUAL,2,395919,VARIABLE,395919,10,35.9,0,1,1,1,1,300,1,902,P0132058000,2023-05-22,1|2|1|0|1|P0132058000|
PE,202307,50180387,38752,210101851,809,10,1986,1,INDIVIDUAL,INDIVIDUAL,1,390593,FIJO,390593,58,2.54,0,1,1,1,1,34,1,771,XXXXXXXXX,2023-05-02,1|1|1|0|1|XXXXXXXXX|
PE,202302,49946996,35287,210100298,2509,41,293,2,SET FIJO,SET,1,367248,FIJO,367248,2,0,1,0,1,1,1,34,1,2057,XXXXXXXXX,2023-01-24,2|1|1|1|0|XXXXXXXXX|
PE,202301,43985620,2957,200105041,1033,13,226,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,1,360927,FIJO,360927,159,31.9,0,1,1,1,1,330,1,1001,200056636,2022-12-20,5|1|1|0|1|200056636|
PE,202303,10961556,38036,210103726,1152,24,1449,1,INDIVIDUAL,INDIVIDUAL,1,369937,FIJO,369937,46,39.9,0,1,1,1,1,115,1,1105,XXXXXXXXX,2023-02-10,1|1|1|0|1|XXXXXXXXX|
PE,202307,50180387,35350,210102542,772,10,1699,1,INDIVIDUAL,INDIVIDUAL,1,390556,FIJO,390556,93,66.9,0,1,1,1,1,300,1,734,XXXXXXXXX,2023-05-02,1|1|1|0|1|XXXXXXXXX|
PE,202309,35545956,37854,210102116,1152,24,488,3,SET VARIABLE,SET,2,401598,VARIABLE,401598,39,19.9,0,0,0,1,1,411,1,1095,P0132131001,2023-05-29,3|2|1|0|0|P0132131001|
PE,202312,35545956,164307,200105195,3660,45,217,993,993,OTRO,2,417532,VARIABLE,417532,1,5.1,0,1,1,7,1,421,1,3110,200046331,2023-07-31,993|2|1|0|1|200046331|
PE,202304,50180387,37770,210098767,644,10,1092,1,INDIVIDUAL,INDIVIDUAL,1,374326,FIJO,374326,72,109.9,0,1,1,1,1,4,1,593,XXXXXXXXX,2023-02-28,1|1|1|0|1|XXXXXXXXX|
PE,202304,10961556,38577,200089168,1189,24,175,999,VOLUMEN,VOLUMEN,1,374923,FIJO,374923,11,22.48,0,1,1,1,2,429,1,1089,200089168,2023-03-03,999|1|2|0|1|200089168|
PE,202301,50020096,10505,200103025,924,13,155,1,INDIVIDUAL,INDIVIDUAL,1,360797,FIJO,360797,128,29.9,0,1,1,1,1,303,1,892,200039966,2022-12-17,1|1|1|0|1|200039966|
PE,202301,43985620,10505,200103025,924,13,155,1,INDIVIDUAL,INDIVIDUAL,1,360797,FIJO,360797,128,29.9,0,1,1,1,1,303,1,892,200039966,2022-12-20,1|1|1|0|1|200039966|
PE,202305,50073300,3014,200082652,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,139,30.9,0,1,1,1,1,331,1,772,200037734,2023-03-31,999|2|1|0|1|200037734|
PE,202304,49946996,5650,210098523,704,10,1452,1,INDIVIDUAL,INDIVIDUAL,2,374388,VARIABLE,374388,34,15.9,0,1,1,1,1,300,1,653,P0197106006,2023-02-28,1|2|1|0|1|P0197106006|
PE,202308,45871533,75578,220045035,232,1,1878,1,INDIVIDUAL,INDIVIDUAL,1,395151,FIJO,395151,25,0,1,1,1,1,1,89,6,192,XXXXXXXXX,2023-05-22,1|1|1|1|1|XXXXXXXXX|
PE,202311,35545956,2935,200105017,810,10,261,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,2,410242,VARIABLE,410242,95,21.9,0,1,1,1,1,330,1,624,200063985,2023-07-17,5|2|1|0|1|200063985|
PE,202304,43985620,16072,210099426,689,10,1425,1,INDIVIDUAL,INDIVIDUAL,2,374372,VARIABLE,374372,10,31.9,0,1,1,1,1,300,1,638,P0132051000,2023-02-21,1|2|1|0|1|P0132051000|
PE,202305,49946996,35661,200103354,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,11,25.9,0,1,1,1,1,423,1,772,P0292082007,2023-03-21,999|2|1|0|1|P0292082007|
PE,202302,50180387,35079,200099262,998,13,471,2,SET FIJO,SET,1,365667,FIJO,365667,18,50.09,0,1,1,1,1,310,1,971,200099262,2023-01-17,2|1|1|0|1|200099262|
PE,202302,50180387,35203,200108752,979,13,95,2,SET FIJO,SET,1,365647,FIJO,365647,27,17.61,0,0,1,1,1,319,1,952,200056621,2023-01-17,2|1|1|0|0|200056621|
PE,202306,50180387,41084,400096764,756,4,2131,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,384266,FIJO,384266,255,0,1,0,1,1,1,57,6,352,XXXXXXXXX,2023-04-11,991|1|1|1|0|XXXXXXXXX|
PE,202308,50020096,117348,200083596,4802,45,254,999,VOLUMEN,VOLUMEN,1,399987,FIJO,399987,1,34.9,0,1,1,1,1,201,1,4205,200083596,2023-05-24,999|1|1|0|1|200083596|
PE,202308,50379884,20221,200111996,841,10,1461,1,INDIVIDUAL,INDIVIDUAL,1,395798,FIJO,395798,27,17.9,0,1,1,1,1,300,1,786,P0216059003,2023-06-01,1|1|1|0|1|P0216059003|
PE,202306,50180387,11272,200113722,1124,10,1680,1,INDIVIDUAL,INDIVIDUAL,2,384654,VARIABLE,384654,2,22.9,0,1,1,1,1,322,1,717,P0132053000,2023-04-11,1|2|1|0|1|P0132053000|
PE,202302,35545956,37648,200095464,1150,24,143,999,VOLUMEN,VOLUMEN,2,365858,VARIABLE,365858,19,7.38,0,1,1,1,5,422,1,1105,200092172,2023-01-05,999|2|5|0|1|200092172|
PE,202301,20541199,102094,200105017,4057,45,266,999,VOLUMEN,VOLUMEN,1,364152,FIJO,364152,1,13.99,0,1,1,1,10,422,1,3596,200063985,2022-12-26,999|1|10|0|1|200063985|
PE,202301,35545956,35998,210096995,1078,24,1058,1,INDIVIDUAL,INDIVIDUAL,1,360978,FIJO,360978,34,34.9,0,1,1,1,1,3,1,1037,XXXXXXXXX,2022-12-06,1|1|1|0|1|XXXXXXXXX|
PE,202302,49389205,37917,200106304,1160,24,204,999,VOLUMEN,VOLUMEN,1,365868,FIJO,365868,2,39.9,0,1,1,1,1,423,1,1109,200106304,2023-01-20,999|1|1|0|1|200106304|
PE,202305,50379884,40255,200105005,1186,4,466,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,378852,FIJO,378852,224,19.9,0,1,1,1,1,50,1,751,200044012,2023-03-27,991|1|1|0|1|200044012|
PE,202307,45871533,2644,200104938,982,13,424,1,INDIVIDUAL,INDIVIDUAL,1,390777,FIJO,390777,85,18.9,0,1,1,1,1,300,1,944,200092361,2023-05-04,1|1|1|0|1|200092361|
PE,202304,49946996,2060,200064310,769,13,267,1,INDIVIDUAL,INDIVIDUAL,1,374462,FIJO,374462,127,22.9,0,1,1,1,1,300,1,714,200064310,2023-02-28,1|1|1|0|1|200064310|
PE,202304,43985620,2060,200064310,769,13,267,1,INDIVIDUAL,INDIVIDUAL,1,374462,FIJO,374462,127,22.9,0,1,1,1,1,300,1,714,200064310,2023-02-21,1|1|1|0|1|200064310|
PE,202303,50180387,5933,200106604,746,10,1489,1,INDIVIDUAL,INDIVIDUAL,2,369479,VARIABLE,369479,48,16.9,0,1,1,1,1,300,1,705,P0197105003,2023-02-10,1|2|1|0|1|P0197105003|
PE,202304,43985620,2624,200093883,870,13,296,1,INDIVIDUAL,INDIVIDUAL,1,374563,FIJO,374563,153,30.9,0,1,1,1,1,300,1,815,200076632,2023-02-21,1|1|1|0|1|200076632|
PE,202308,50020096,16403,200090352,1161,13,311,1,INDIVIDUAL,INDIVIDUAL,1,396152,FIJO,396152,112,34.9,0,1,1,1,1,300,1,1105,200079482,2023-05-24,1|1|1|0|1|200079482|
PE,202304,50020096,7529,200085822,943,13,184,1,INDIVIDUAL,INDIVIDUAL,1,374638,FIJO,374638,49,69.9,0,1,1,1,1,300,1,888,200046830,2023-02-21,1|1|1|0|1|200046830|
PE,202301,10961556,35672,200095374,1154,24,168,999,VOLUMEN,VOLUMEN,2,361071,VARIABLE,361071,21,7.38,0,1,1,1,5,422,1,1109,200043493,2022-12-27,999|2|5|0|1|200043493|
PE,202302,43985620,16075,210099429,634,10,1041,1,INDIVIDUAL,INDIVIDUAL,2,365287,VARIABLE,365287,16,38.9,0,1,1,1,1,300,1,609,P0132051000,2023-01-10,1|2|1|0|1|P0132051000|
PE,202303,49946996,37891,210100664,790,10,1270,999,VOLUMEN,VOLUMEN,2,369530,VARIABLE,369530,80,46.9,0,1,1,1,1,106,1,747,XXXXXXXXX,2023-02-09,999|2|1|0|1|XXXXXXXXX|
PE,202304,50020096,16353,200108507,956,13,310,1,INDIVIDUAL,INDIVIDUAL,1,374651,FIJO,374651,105,14.9,0,1,1,1,1,300,1,901,200080259,2023-02-21,1|1|1|0|1|200080259|
PE,202304,43985620,5268,200095517,800,13,405,1,INDIVIDUAL,INDIVIDUAL,1,374493,FIJO,374493,120,19.9,0,1,1,1,1,300,1,745,200095517,2023-02-21,1|1|1|0|1|200095517|
PE,202307,45871533,37301,210092767,3273,35,538,2,SET FIJO,SET,1,393117,FIJO,393117,142,12.9,0,0,1,1,1,45,2,3137,P0292141004,2023-05-04,2|1|1|0|0|P0292141004|
PE,202303,43985620,1361,200084777,676,10,302,1,INDIVIDUAL,INDIVIDUAL,1,369405,FIJO,369405,75,15.9,0,1,1,1,1,300,1,635,200056331,2023-01-31,1|1|1|0|1|200056331|
PE,202301,43985620,35667,200095170,1124,24,235,2,SET FIJO,SET,1,361027,FIJO,361027,14,7.37,0,0,1,1,1,419,1,1083,200058353,2022-12-20,2|1|1|0|0|200058353|
PE,202302,50020096,39690,400095667,1237,26,1290,1,INDIVIDUAL,INDIVIDUAL,1,365946,FIJO,365946,0,0,1,1,1,1,1,57,6,1140,XXXXXXXXX,2023-01-10,1|1|1|1|1|XXXXXXXXX|
PE,202302,43985620,39690,400095667,1237,26,1290,1,INDIVIDUAL,INDIVIDUAL,1,365946,FIJO,365946,0,0,1,1,1,1,1,57,6,1140,XXXXXXXXX,2023-01-10,1|1|1|1|1|XXXXXXXXX|
PE,202302,49389205,39690,400095667,1237,26,1290,1,INDIVIDUAL,INDIVIDUAL,1,365946,FIJO,365946,0,0,1,1,1,1,1,57,6,1140,XXXXXXXXX,2023-01-20,1|1|1|1|1|XXXXXXXXX|
PE,202302,10961556,39690,400095667,1237,26,1290,1,INDIVIDUAL,INDIVIDUAL,1,365946,FIJO,365946,0,0,1,1,1,1,1,57,6,1140,XXXXXXXXX,2023-01-20,1|1|1|1|1|XXXXXXXXX|
PE,202302,35545956,39690,400095667,1237,26,1290,1,INDIVIDUAL,INDIVIDUAL,1,365946,FIJO,365946,0,0,1,1,1,1,1,57,6,1140,XXXXXXXXX,2023-01-05,1|1|1|1|1|XXXXXXXXX|
PE,202302,50073300,39690,400095667,1237,26,1290,1,INDIVIDUAL,INDIVIDUAL,1,365946,FIJO,365946,0,0,1,1,1,1,1,57,6,1140,XXXXXXXXX,2023-01-20,1|1|1|1|1|XXXXXXXXX|
PE,202302,20541199,39690,400095667,1237,26,1290,1,INDIVIDUAL,INDIVIDUAL,1,365946,FIJO,365946,0,0,1,1,1,1,1,57,6,1140,XXXXXXXXX,2023-01-26,1|1|1|1|1|XXXXXXXXX|
PE,202302,50180387,39690,400095667,1237,26,1290,1,INDIVIDUAL,INDIVIDUAL,1,365946,FIJO,365946,0,0,1,1,1,1,1,57,6,1140,XXXXXXXXX,2023-01-17,1|1|1|1|1|XXXXXXXXX|
PE,202302,49946996,39690,400095667,1237,26,1290,1,INDIVIDUAL,INDIVIDUAL,1,365946,FIJO,365946,0,0,1,1,1,1,1,57,6,1140,XXXXXXXXX,2023-01-24,1|1|1|1|1|XXXXXXXXX|
PE,202303,43985620,38458,200108409,1217,24,418,2,SET FIJO,SET,1,370007,FIJO,370007,7,18.34,0,0,1,1,1,419,1,1170,200011767,2023-01-31,2|1|1|0|0|200011767|
PE,202302,49389205,35051,200095374,992,13,213,2,SET FIJO,SET,1,365661,FIJO,365661,147,7.57,0,0,1,1,1,319,1,965,200043493,2023-01-20,2|1|1|0|0|200043493|
PE,202305,49389205,4520,200105655,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,120,24.9,0,1,1,1,1,300,1,772,200056155,2023-03-29,999|2|1|0|1|200056155|
PE,202301,50180387,15511,200107337,612,10,611,1,INDIVIDUAL,INDIVIDUAL,1,360468,FIJO,360468,65,25.9,0,1,1,1,1,300,1,585,200107337,2023-01-06,1|1|1|0|1|200107337|
PE,202304,49389205,129602,210095652,3329,45,664,2,SET FIJO,SET,1,377105,FIJO,377105,1,5,0,0,1,1,1,201,1,2838,P0132056004,2023-03-06,2|1|1|0|0|P0132056004|
PE,202304,35545956,104014,200100855,3278,45,483,2,SET FIJO,SET,1,377054,FIJO,377054,1,17.45,0,1,1,1,1,201,1,2787,200100855,2023-02-13,2|1|1|0|1|200100855|
PE,202304,43985620,15217,200089498,1039,13,214,5,PROMOCIÓN INDIVIDUAL,PROMOCIÓN,2,374738,VARIABLE,374738,115,35.9,0,1,1,1,1,331,1,984,200056090,2023-02-21,5|2|1|0|1|200056090|
PE,202306,50379884,6665,200096723,1339,13,459,1,INDIVIDUAL,INDIVIDUAL,1,384890,FIJO,384890,118,24.9,0,1,1,1,1,320,1,927,200096723,2023-04-20,1|1|1|0|1|200096723|
PE,202306,50020096,12648,200088271,3492,35,350,999,VOLUMEN,VOLUMEN,1,387505,FIJO,387505,201,1.4,0,1,1,1,1,126,4,2955,200088271,2023-04-04,999|1|1|0|1|200088271|
PE,202304,50020096,5038,200098244,1015,13,1472,1,INDIVIDUAL,INDIVIDUAL,2,374710,VARIABLE,374710,40,15.9,0,1,1,1,1,300,1,960,P0210111001,2023-02-21,1|2|1|0|1|P0210111001|
PE,202301,35545956,39570,200105329,1284,26,571,1,INDIVIDUAL,INDIVIDUAL,1,361220,FIJO,361220,0,0,1,1,1,1,1,89,6,1175,200105329,2022-12-06,1|1|1|1|1|200105329|
PE,202305,50180387,40908,400096763,1202,4,1847,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,378881,FIJO,378881,254,0,1,0,1,1,1,57,6,767,XXXXXXXXX,2023-03-21,991|1|1|1|0|XXXXXXXXX|
PE,202303,10961556,40853,200108516,2596,35,706,999,VOLUMEN,VOLUMEN,1,371474,FIJO,371474,197,19.95,0,1,1,1,2,45,2,2468,200108516,2023-02-10,999|1|2|0|1|200108516|
PE,202301,10961556,35665,200095170,1154,24,168,999,VOLUMEN,VOLUMEN,2,361071,VARIABLE,361071,21,7.38,0,1,1,1,5,422,1,1109,200058353,2022-12-27,999|2|5|0|1|200058353|
PE,202303,43985620,38467,210100298,1217,24,418,2,SET FIJO,SET,1,370007,FIJO,370007,7,0,1,0,1,1,1,26,1,1170,XXXXXXXXX,2023-01-31,2|1|1|1|0|XXXXXXXXX|
PE,202304,49946996,38344,200111301,539,9,1489,3,SET VARIABLE,SET,1,374206,FIJO,374206,541,39,0,0,0,1,1,319,1,500,P0486059000,2023-02-28,3|1|1|0|0|P0486059000|
PE,202311,35545956,39821,400098286,1363,26,1511,1,INDIVIDUAL,INDIVIDUAL,1,410896,FIJO,410896,0,0,1,1,1,1,1,57,6,1097,XXXXXXXXX,2023-07-17,1|1|1|1|1|XXXXXXXXX|
PE,202304,50020096,129418,200110090,3468,45,598,1,INDIVIDUAL,INDIVIDUAL,2,377281,VARIABLE,377281,1,16.9,0,1,1,1,1,201,1,2977,200110090,2023-02-21,1|2|1|0|1|200110090|
PE,202305,50020096,42041,200099047,972,1,409,1,INDIVIDUAL,INDIVIDUAL,1,378614,FIJO,378614,15,12.5,0,1,1,1,1,425,1,543,200012014,2023-03-17,1|1|1|0|1|200012014|
PE,202301,20541199,35769,200101481,1213,24,240,999,VOLUMEN,VOLUMEN,2,361136,VARIABLE,361136,9,16.23,0,1,1,1,8,425,1,1124,200101481,2022-12-26,999|2|8|0|1|200101481|
PE,202305,50180387,20814,200112951,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,8,21.9,0,1,1,1,1,303,1,772,P0210085000,2023-03-21,999|2|1|0|1|P0210085000|
PE,202307,50020096,18721,200110089,573,9,799,1,INDIVIDUAL,INDIVIDUAL,1,390349,FIJO,390349,77,23,0,1,1,1,1,300,1,537,200110089,2023-04-26,1|1|1|0|1|200110089|
PE,202303,49946996,7909,200099098,552,9,1539,1,INDIVIDUAL,INDIVIDUAL,2,369251,VARIABLE,369251,58,58,0,1,1,1,1,300,1,512,P0261096002,2023-02-09,1|2|1|0|1|P0261096002|
PE,202302,50073300,121831,200107144,2702,45,1104,1,INDIVIDUAL,INDIVIDUAL,1,367441,FIJO,367441,1,9.9,0,1,1,1,1,201,1,2250,P0216057000,2023-01-20,1|1|1|0|1|P0216057000|
PE,202312,35545956,39383,400098340,1341,26,1610,1,INDIVIDUAL,INDIVIDUAL,1,415068,FIJO,415068,0,0,1,1,1,1,1,57,6,1217,XXXXXXXXX,2023-07-31,1|1|1|1|1|XXXXXXXXX|
PE,202302,50020096,10895,200103452,406,9,276,1,INDIVIDUAL,INDIVIDUAL,1,365050,FIJO,365050,84,14,0,1,1,1,1,300,1,386,200072404,2023-01-10,1|1|1|0|1|200072404|
PE,202306,35545956,38805,200102109,1710,24,1680,999,VOLUMEN,VOLUMEN,2,385294,VARIABLE,385294,52,11.98,0,1,1,1,5,422,1,1275,P0132053000,2023-03-29,999|2|5|0|1|P0132053000|
PE,202301,49946996,38775,400096762,335,4,1695,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,360180,FIJO,360180,253,0,1,0,1,1,1,57,6,316,XXXXXXXXX,2023-01-06,991|1|1|1|0|XXXXXXXXX|
PE,202301,50180387,40159,400095683,1487,26,1678,1,INDIVIDUAL,INDIVIDUAL,1,361432,FIJO,361432,0,0,1,1,1,1,1,57,6,1378,XXXXXXXXX,2023-01-06,1|1|1|1|1|XXXXXXXXX|
PE,202305,50379884,40243,200102092,1186,4,466,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,378852,FIJO,378852,224,0,1,0,1,1,1,50,1,751,P0132053000,2023-03-27,991|1|1|1|0|P0132053000|
PE,202306,50020096,12648,200088271,201,35,69,999,VOLUMEN,VOLUMEN,1,387137,FIJO,387137,201,1.4,0,1,1,1,1,126,4,122,200088271,2023-04-04,999|1|1|0|1|200088271|
PE,202302,49946996,35053,200095464,2509,41,293,2,SET FIJO,SET,1,367248,FIJO,367248,2,8.11,0,0,1,1,1,319,1,2057,200092172,2023-01-24,2|1|1|0|0|200092172|
PE,202313,35545956,109396,200109537,3458,45,155,993,993,OTRO,2,421602,VARIABLE,421602,1,5.1,0,1,1,7,1,422,1,2919,200043496,2023-08-21,993|2|1|0|1|200043496|
PE,202303,20541199,199848,200113792,4035,45,1463,993,993,OTRO,2,373074,VARIABLE,373074,1,11.98,0,1,1,5,1,422,1,3543,P0132053000,2023-02-13,993|2|1|0|1|P0132053000|
PE,202307,50379884,38106,400096762,450,4,2166,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,390211,FIJO,390211,253,0,1,0,1,1,1,57,6,417,XXXXXXXXX,2023-05-13,991|1|1|1|0|XXXXXXXXX|
PE,202301,20541199,35925,200108409,1196,24,121,999,VOLUMEN,VOLUMEN,1,361113,FIJO,361113,17,16.54,0,1,1,1,2,429,1,1120,200011767,2022-12-26,999|1|2|0|1|200011767|
PE,202308,50379884,18694,200092456,1085,13,231,1,INDIVIDUAL,INDIVIDUAL,1,396076,FIJO,396076,82,24.9,0,1,1,1,1,300,1,1029,200056258,2023-06-01,1|1|1|0|1|200056258|
PE,202304,50073300,41130,400097575,1248,26,1720,1,INDIVIDUAL,INDIVIDUAL,1,375006,FIJO,375006,0,0,1,1,1,1,1,57,6,1129,XXXXXXXXX,2023-03-11,1|1|1|1|1|XXXXXXXXX|
PE,202304,10961556,41130,400097575,1248,26,1720,1,INDIVIDUAL,INDIVIDUAL,1,375006,FIJO,375006,0,0,1,1,1,1,1,57,6,1129,XXXXXXXXX,2023-03-03,1|1|1|1|1|XXXXXXXXX|
PE,202304,49946996,41130,400097575,1248,26,1720,1,INDIVIDUAL,INDIVIDUAL,1,375006,FIJO,375006,0,0,1,1,1,1,1,57,6,1129,XXXXXXXXX,2023-02-28,1|1|1|1|1|XXXXXXXXX|
PE,202302,50180387,38736,200113736,266,4,1301,991,INDIVIDUAL + ADICIONAL,INDIVIDUAL,1,364904,FIJO,364904,203,0,1,1,1,1,1,91,6,253,XXXXXXXXX,2023-01-17,991|1|1|1|1|XXXXXXXXX|
PE,202305,43985620,11214,200103721,1208,4,404,999,VOLUMEN,VOLUMEN,2,378889,VARIABLE,378889,50,34.9,0,1,1,1,1,300,1,772,P0292139009,2023-03-14,999|2|1|0|1|P0292139009|
PE,202303,50073300,16472,200108671,835,13,184,1,INDIVIDUAL,INDIVIDUAL,1,369575,FIJO,369575,43,52.9,0,1,1,1,1,303,1,791,200009812,2023-02-13,1|1|1|0|1|200009812|
PE,202302,49389205,35114,200103022,992,13,213,2,SET FIJO,SET,1,365661,FIJO,365661,147,15.14,0,0,1,1,1,319,1,965,200017521,2023-01-20,2|1|1|0|0|200017521|
PE,202301,10961556,35676,200095382,1154,24,168,999,VOLUMEN,VOLUMEN,2,361071,VARIABLE,361071,21,7.38,0,1,1,1,5,422,1,1109,200072538,2022-12-27,999|2|5|0|1|200072538|
PE,202305,50020096,38168,200106444,319,24,351,1,INDIVIDUAL,INDIVIDUAL,2,379887,VARIABLE,379887,2,19.9,0,1,1,1,1,424,1,306,P0210133000,2023-03-17,1|2|1|0|1|P0210133000|
PE,202309,35545956,37230,200082674,1179,24,224,999,VOLUMEN,VOLUMEN,2,401637,VARIABLE,401637,28,14.97,0,1,1,1,4,422,1,1112,200056741,2023-05-29,999|2|4|0|1|200056741|
PE,202303,45871533,37545,200099047,1090,13,188,2,SET FIJO,SET,1,369865,FIJO,369865,7,57.29,0,1,1,1,1,310,1,1046,200012014,2023-02-09,2|1|1|0|1|200012014|
PE,202311,35545956,103166,200088133,3364,45,206,3,SET VARIABLE,SET,2,413076,VARIABLE,413076,1,30,0,0,0,1,1,201,1,2832,200059514,2023-07-17,3|2|1|0|0|200059514|
PE,202301,50020096,38817,400097270,1260,26,1657,1,INDIVIDUAL,INDIVIDUAL,1,361189,FIJO,361189,0,0,1,1,1,1,1,57,6,1151,XXXXXXXXX,2022-12-17,1|1|1|1|1|XXXXXXXXX|
PE,202301,35545956,38817,400097270,1260,26,1657,1,INDIVIDUAL,INDIVIDUAL,1,361189,FIJO,361189,0,0,1,1,1,1,1,57,6,1151,XXXXXXXXX,2022-12-06,1|1|1|1|1|XXXXXXXXX|
PE,202301,49946996,38817,400097270,1260,26,1657,1,INDIVIDUAL,INDIVIDUAL,1,361189,FIJO,361189,0,0,1,1,1,1,1,57,6,1151,XXXXXXXXX,2023-01-06,1|1|1|1|1|XXXXXXXXX|
PE,202301,49389205,38817,400097270,1260,26,1657,1,INDIVIDUAL,INDIVIDUAL,1,361189,FIJO,361189,0,0,1,1,1,1,1,57,6,1151,XXXXXXXXX,2022-12-30,1|1|1|1|1|XXXXXXXXX|
PE,202301,50180387,38817,400097270,1260,26,1657,1,INDIVIDUAL,INDIVIDUAL,1,361189,FIJO,361189,0,0,1,1,1,1,1,57,6,1151,XXXXXXXXX,2023-01-06,1|1|1|1|1|XXXXXXXXX|
PE,202301,10961556,38817,400097270,1260,26,1657,1,INDIVIDUAL,INDIVIDUAL,1,361189,FIJO,361189,0,0,1,1,1,1,1,57,6,1151,XXXXXXXXX,2022-12-27,1|1|1|1|1|XXXXXXXXX|
PE,202301,50073300,38817,400097270,1260,26,1657,1,INDIVIDUAL,INDIVIDUAL,1,361189,FIJO,361189,0,0,1,1,1,1,1,57,6,1151,XXXXXXXXX,2022-12-28,1|1|1|1|1|XXXXXXXXX|
PE,202301,43985620,38817,400097270,1260,26,1657,1,INDIVIDUAL,INDIVIDUAL,1,361189,FIJO,361189,0,0,1,1,1,1,1,57,6,1151,XXXXXXXXX,2022-12-20,1|1|1|1|1|XXXXXXXXX|
PE,202301,20541199,38817,400097270,1260,26,1657,1,INDIVIDUAL,INDIVIDUAL,1,361189,FIJO,361189,0,0,1,1,1,1,1,57,6,1151,XXXXXXXXX,2022-12-26,1|1|1|1|1|XXXXXXXXX|
PE,202305,45871533,123342,200103025,4045,45,445,2,SET FIJO,SET,1,382543,FIJO,382543,1,23.8,0,1,1,1,1,201,1,3158,200039966,2023-03-20,2|1|1|0|1|200039966|
PE,202305,10961556,35652,200103020,1967,24,415,999,VOLUMEN,VOLUMEN,2,379955,VARIABLE,379955,15,13.3,0,1,1,1,3,422,1,1501,200045540,2023-03-29,999|2|3|0|1|200045540|
PE,202303,20541199,38689,200090452,1315,24,228,999,VOLUMEN,VOLUMEN,1,370144,FIJO,370144,18,29.97,0,1,1,1,1,411,1,1221,200040636,2023-02-13,999|1|1|0|1|200040636|
PE,202306,50379884,16350,200108505,1278,13,323,1,INDIVIDUAL,INDIVIDUAL,1,384820,FIJO,384820,90,15.9,0,1,1,1,1,300,1,866,200080256,2023-04-20,1|1|1|0|1|200080256|
