CODEBELISTA,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
45325695,200103025,CUIDADO PERSONAL,ESIKA,29.9,4/11/2024
46518039,200108752,CUIDADO PERSONAL,ESIKA,11.65,4/11/2024
51056906,200112953,MAQUILLAJE,ESIKA,10.9,1/11/2024
51056906,210105821,BIJOUTERIE,ESIKA,29.9,1/11/2024
45494314,210103637,BIJOUTERIE,ESIKA,24.9,1/11/2024
49728603,200113720,MAQUILLAJE,CYZONE,8.9,1/11/2024
49728603,200103027,CUIDADO PERSONAL,ESIKA,23.9,1/11/2024
45494314,210104222,RELOJES,CYZONE,69.9,1/11/2024
51056906,210104906,COMPLEMENTOS,CYZONE,23.9,1/11/2024
45494314,210103637,BIJOUTERIE,ESIKA,23.16,1/11/2024
51056906,200099047,FRAGANCIAS,ESIKA,55.9,1/11/2024
51056906,200105983,MAQUILLAJE,LBEL,19,1/11/2024
51520653,200082678,FRAGANCIAS,ESIKA,13.38,1/11/2024
51520653,200108908,CUIDADO PERSONAL,CYZONE,16.9,1/11/2024
48433154,210103917,BIJOUTERIE,CYZONE,39.9,10/20/2023
45494314,200095464,CUIDADO PERSONAL,ESIKA,5.1,10/4/2023
48433154,200082678,FRAGANCIAS,ESIKA,12.3,10/20/2023
48297765,200113952,TRATAMIENTO FACIAL,CYZONE,31.9,10/4/2023
48341519,200105011,FRAGANCIAS,CYZONE,26.3,10/17/2023
50843157,210102401,COMPLEMENTOS,CYZONE,39.9,8/8/2023
49728603,200094901,MAQUILLAJE,LBEL,26,10/4/2023
48433154,200064310,FRAGANCIAS,ESIKA,12.3,10/20/2023
48297765,200082674,FRAGANCIAS,ESIKA,9.95,10/4/2023
50935558,200106488,TRATAMIENTO FACIAL,CYZONE,12.45,10/3/2023
48297765,200099047,FRAGANCIAS,ESIKA,54.9,10/4/2023
48341519,400095715,N/A,LBEL,3.3,10/17/2023
50773493,200086566,CUIDADO PERSONAL,ESIKA,29.9,8/25/2023
48433154,200082674,FRAGANCIAS,ESIKA,9.95,10/20/2023
47430550,200107627,MAQUILLAJE,LBEL,14.3,9/22/2023
51241487,200109164,MAQUILLAJE,CYZONE,14.95,10/20/2023
51241487,200097066,CUIDADO PERSONAL,ESIKA,30.9,10/20/2023
48212689,200089168,FRAGANCIAS,CYZONE,34.9,10/3/2023
48433154,200106604,MAQUILLAJE,CYZONE,18.9,10/20/2023
50837122,200098673,FRAGANCIAS,ESIKA,59.9,10/17/2023
50692213,200106604,MAQUILLAJE,CYZONE,18.9,8/16/2023
50973573,200102433,FRAGANCIAS,ESIKA,20.1,10/17/2023
45494314,210102086,PROMOCION USUARIOS,ESIKA,47.9,10/4/2023
50366901,210105919,BIJOUTERIE,CYZONE,37.9,10/16/2023
51241487,200113856,MAQUILLAJE,LBEL,15.9,10/20/2023
51241487,200105222,TRATAMIENTO FACIAL,ESIKA,22.9,10/20/2023
51241487,200105655,CUIDADO PERSONAL,ESIKA,21.9,10/20/2023
51241487,200107183,MAQUILLAJE,CYZONE,14.95,10/20/2023
48341519,200103354,MAQUILLAJE,ESIKA,15.11,10/17/2023
48433154,200103022,CUIDADO PERSONAL,ESIKA,12.06,10/20/2023
51241487,200108090,MAQUILLAJE,ESIKA,18.3,10/20/2023
48212689,200108408,FRAGANCIAS,ESIKA,25.99,10/20/2023
50973573,200078931,CUIDADO PERSONAL,ESIKA,15.9,10/17/2023
48433154,200095464,CUIDADO PERSONAL,ESIKA,5.1,10/20/2023
47412552,200098698,TRATAMIENTO FACIAL,ESIKA,27.9,10/6/2023
48433154,200108807,CUIDADO PERSONAL,ESIKA,5.1,10/20/2023
48212689,200094832,MAQUILLAJE,ESIKA,12.9,10/20/2023
48212689,200112604,MAQUILLAJE,ESIKA,24.9,10/20/2023
48212689,200112595,MAQUILLAJE,ESIKA,24.9,10/20/2023
48212689,200108409,FRAGANCIAS,ESIKA,19.23,10/20/2023
48212689,200103025,CUIDADO PERSONAL,ESIKA,29.9,10/20/2023
48212689,200103355,MAQUILLAJE,ESIKA,14.9,10/20/2023
48605184,200110122,CUIDADO PERSONAL,LBEL,23,3/22/2024
46518039,200102111,MAQUILLAJE,CYZONE,16.9,3/22/2024
51973836,200082674,FRAGANCIAS,ESIKA,25.9,4/26/2024
51254023,210105843,BIJOUTERIE,ESIKA,49.9,4/26/2024
51129296,210105919,BIJOUTERIE,CYZONE,59.9,4/26/2024
46518039,200090452,FRAGANCIAS,ESIKA,23.3,4/26/2024
51254023,200114192,MAQUILLAJE,CYZONE,15.63,4/26/2024
46518039,200039855,FRAGANCIAS,CYZONE,24.9,4/26/2024
52073731,210100495,MAQUILLAJE,CYZONE,12.9,4/26/2024
52027209,210105383,COMPLEMENTOS,CYZONE,59.9,4/26/2024
51129296,200095426,CUIDADO PERSONAL,CYZONE,10.9,4/26/2024
33529260,210105898,BIJOUTERIE,ESIKA,49.9,4/26/2024
46518039,200105017,FRAGANCIAS,CYZONE,14.9,4/26/2024
51254023,200114205,MAQUILLAJE,CYZONE,16.9,4/26/2024
51254023,210105909,COMPLEMENTOS,CYZONE,32.9,4/26/2024
46518039,200111319,FRAGANCIAS,LBEL,43.3,4/26/2024
51254023,200106492,MAQUILLAJE,ESIKA,23.9,4/26/2024
51129296,210105825,BIJOUTERIE,ESIKA,39.9,4/26/2024
52108101,200115943,VARIOS,GENERICA,59.9,4/24/2024
39520125,200106606,MAQUILLAJE,CYZONE,15.9,4/24/2024
52093236,200115278,TRATAMIENTO FACIAL,ESIKA,29.9,4/24/2024
49728603,210100298,PROMOCION USUARIOS,ESIKA,0.9,2/1/2024
49728603,200095170,CUIDADO PERSONAL,ESIKA,9.29,2/1/2024
45494314,200108090,MAQUILLAJE,ESIKA,27.9,2/26/2024
51520653,200106852,FRAGANCIAS,LBEL,29.9,2/26/2024
42670251,210104949,COMPLEMENTOS,CYZONE,39.9,2/26/2024
33529260,200113197,MAQUILLAJE,LBEL,24,2/26/2024
50852121,200108584,MAQUILLAJE,CYZONE,17.9,2/26/2024
33529260,210105151,BIJOUTERIE,ESIKA,64.9,2/26/2024
51520653,200095374,CUIDADO PERSONAL,ESIKA,5.1,2/26/2024
42670251,210105220,PROMOCION USUARIOS,CYZONE,20.58,2/26/2024
42670251,200106595,MAQUILLAJE,CYZONE,5.9,2/26/2024
42845353,200114924,FRAGANCIAS,ESIKA,39.49,2/22/2024
42845353,200105218,TRATAMIENTO FACIAL,ESIKA,36.9,2/22/2024
49728603,210100497,MAQUILLAJE,CYZONE,7.9,2/22/2024
21793760,200113781,FRAGANCIAS,CYZONE,16.63,1/2/2024
51181794,210102597,COMPLEMENTOS,CYZONE,49.9,1/2/2024
51347056,200114987,TRATAMIENTO CORPORAL,ESIKA,25.9,1/2/2024
51181794,200115451,CUIDADO PERSONAL,ESIKA,29.9,1/2/2024
51356535,200100855,TRATAMIENTO FACIAL,CYZONE,22.45,1/2/2024
51181794,210104482,BIJOUTERIE,ESIKA,49.9,1/2/2024
21793760,200105079,FRAGANCIAS,CYZONE,16.64,1/2/2024
21793760,200111132,MAQUILLAJE,CYZONE,16.9,1/2/2024
51347056,200108048,FRAGANCIAS,CYZONE,15.98,1/2/2024
51181794,210104902,COMPLEMENTOS,CYZONE,34.9,1/2/2024
51181794,200095162,CUIDADO PERSONAL,ESIKA,11.9,1/2/2024
51347056,210104902,COMPLEMENTOS,CYZONE,34.9,1/2/2024
50852121,210096235,MAQUILLAJE,ESIKA,18.9,12/29/2023
33999992,200111184,TRATAMIENTO CORPORAL,ESIKA,32.45,12/29/2023
49961014,200115454,CUIDADO PERSONAL,ESIKA,18.3,12/29/2023
26864194,200102104,MAQUILLAJE,CYZONE,15.9,12/29/2023
8351554,200109169,MAQUILLAJE,CYZONE,15.9,12/29/2023
50852121,200095465,CUIDADO PERSONAL,ESIKA,5.1,12/29/2023
8351554,200039855,FRAGANCIAS,CYZONE,49.9,12/29/2023
50852121,210092742,MAQUILLAJE,ESIKA,39.9,12/29/2023
51614402,200115941,VARIOS,GENERICA,59.9,12/29/2023
8351554,200103923,MAQUILLAJE,CYZONE,15.9,12/29/2023
8351554,200105178,TRATAMIENTO CORPORAL,ESIKA,26.9,12/29/2023
52073731,210100500,MAQUILLAJE,CYZONE,12.9,4/26/2024
51129296,200114197,MAQUILLAJE,CYZONE,16.9,4/26/2024
42829803,200112748,MAQUILLAJE,ESIKA,15.68,4/26/2024
46518039,200086107,TRATAMIENTO FACIAL,LBEL,15,4/26/2024
46518039,200085506,FRAGANCIAS,LBEL,43.3,4/26/2024
33529260,200105216,TRATAMIENTO FACIAL,ESIKA,30.9,4/26/2024
51056906,200103922,MAQUILLAJE,CYZONE,8.5,4/26/2024
52027209,200111180,FRAGANCIAS,CYZONE,35.9,4/26/2024
51520653,200082674,FRAGANCIAS,ESIKA,12.3,4/26/2024
51129296,200112529,MAQUILLAJE,ESIKA,24.9,4/26/2024
51520653,200082678,FRAGANCIAS,ESIKA,12.3,4/26/2024
52027209,200112959,MAQUILLAJE,ESIKA,24.9,4/26/2024
52073731,200114986,TRATAMIENTO CORPORAL,ESIKA,3,4/26/2024
51056906,200101584,MAQUILLAJE,ESIKA,18.9,4/26/2024
33529260,210104492,BIJOUTERIE,ESIKA,49.9,4/26/2024
39625989,200095374,CUIDADO PERSONAL,ESIKA,7.63,2/20/2024
39625989,210094410,ACCESORIOS COSMETICOS,ESIKA,11.9,2/20/2024
51614402,200095382,CUIDADO PERSONAL,ESIKA,7.38,2/27/2024
51614402,200095159,CUIDADO PERSONAL,ESIKA,7.38,2/27/2024
51766490,200103923,MAQUILLAJE,CYZONE,16.9,2/27/2024
51056906,200115099,MAQUILLAJE,ESIKA,23.9,2/27/2024
36649356,200102045,FRAGANCIAS,ESIKA,29.9,12/27/2023
51254023,210103674,COMPLEMENTOS,CYZONE,52.9,12/27/2023
36649356,200106852,FRAGANCIAS,LBEL,60,12/27/2023
51254023,200112310,MAQUILLAJE,CYZONE,15.95,12/27/2023
49711530,200113781,FRAGANCIAS,CYZONE,17.45,12/27/2023
51254023,200103922,MAQUILLAJE,CYZONE,15.9,12/27/2023
51254023,200106450,MAQUILLAJE,ESIKA,13.9,12/27/2023
8351554,200095465,CUIDADO PERSONAL,ESIKA,5.61,2/29/2024
50973573,200112748,MAQUILLAJE,ESIKA,22.9,2/29/2024
51844726,200102351,MAQUILLAJE,ESIKA,22.9,2/29/2024
8351554,210105122,BIJOUTERIE,ESIKA,54.9,2/29/2024
50973573,210101854,MAQUILLAJE,CYZONE,67.9,2/29/2024
8351554,200115934,TRATAMIENTO FACIAL,ESIKA,22,2/29/2024
47430550,200110337,MAQUILLAJE,ESIKA,23.9,2/29/2024
8351554,200111182,TRATAMIENTO CORPORAL,ESIKA,32.9,2/29/2024
26864194,200109890,MAQUILLAJE,CYZONE,21.9,2/29/2024
47430550,200112477,MAQUILLAJE,ESIKA,14.9,2/29/2024
51844726,200115941,VARIOS,GENERICA,59.9,2/29/2024
51844726,200102291,MAQUILLAJE,ESIKA,39,2/29/2024
26864194,200060760,FRAGANCIAS,CYZONE,34.9,2/29/2024
51844726,200115161,MAQUILLAJE,ESIKA,14.9,2/29/2024
8351554,210098522,MAQUILLAJE,CYZONE,16.9,2/29/2024
50852121,200107356,MAQUILLAJE,CYZONE,13.9,4/5/2024
49691823,200112307,FRAGANCIAS,ESIKA,40.84,4/5/2024
50852121,200103020,CUIDADO PERSONAL,ESIKA,11.65,4/5/2024
51843126,200115554,FRAGANCIAS,LBEL,44.9,4/5/2024
42829803,200082674,FRAGANCIAS,ESIKA,17.45,4/5/2024
51254023,200084293,TRATAMIENTO CORPORAL,LBEL,71,4/5/2024
50852121,200111136,MAQUILLAJE,CYZONE,16.9,4/5/2024
51254023,200088035,MAQUILLAJE,LBEL,44,4/5/2024
49691823,200113410,TRATAMIENTO CORPORAL,LBEL,48.9,4/5/2024
50852121,200105195,CUIDADO PERSONAL,ESIKA,7.38,4/5/2024
42845353,200095465,CUIDADO PERSONAL,ESIKA,7.38,4/5/2024
51843126,200099603,MUESTRAS COSMETICOS,ESIKA,4,4/5/2024
51254023,200093884,FRAGANCIAS,ESIKA,25.13,4/5/2024
42845353,200114940,FRAGANCIAS,ESIKA,30.39,4/5/2024
51843126,200109872,FRAGANCIAS,CYZONE,32.9,4/5/2024
43364677,200102064,MAQUILLAJE,CYZONE,32.9,4/9/2024
43364677,200114157,MAQUILLAJE,CYZONE,33.9,4/9/2024
47880688,200105017,FRAGANCIAS,CYZONE,13.99,4/9/2024
51766490,200105190,CUIDADO PERSONAL,ESIKA,10.28,4/9/2024
51890019,210104176,BIJOUTERIE,ESIKA,25,4/9/2024
52027209,210098527,MAQUILLAJE,CYZONE,13.9,4/9/2024
51766490,210100298,PROMOCION USUARIOS,ESIKA,0.1,4/9/2024
50852121,200114924,FRAGANCIAS,ESIKA,59.25,2/26/2024
45494314,200105041,FRAGANCIAS,ESIKA,27.5,2/26/2024
50852121,200089509,FRAGANCIAS,ESIKA,20,2/26/2024
33529260,210103476,BIJOUTERIE,ESIKA,69.9,2/26/2024
39592525,210098527,MAQUILLAJE,CYZONE,14.9,4/29/2024
51940229,200088259,FRAGANCIAS,ESIKA,33.97,4/29/2024
52046947,200093883,FRAGANCIAS,ESIKA,10,4/29/2024
43364677,210100497,MAQUILLAJE,CYZONE,12.9,4/29/2024
51940229,200099047,FRAGANCIAS,ESIKA,35.82,4/29/2024
52046947,200103452,CUIDADO PERSONAL,LBEL,7.63,4/29/2024
43364677,200082678,FRAGANCIAS,ESIKA,12.05,4/29/2024
51241487,200102107,MAQUILLAJE,CYZONE,21.9,1/8/2024
51241487,200114529,TRATAMIENTO CORPORAL,CYZONE,27.9,1/8/2024
23240475,200115632,MAQUILLAJE,CYZONE,14.9,1/17/2024
49711530,200106161,TRATAMIENTO CORPORAL,CYZONE,17.6,1/25/2024
51181794,200103449,CUIDADO PERSONAL,CYZONE,11.9,1/18/2024
49711530,200108585,MAQUILLAJE,CYZONE,17.9,1/25/2024
21793760,210098832,MAQUILLAJE,CYZONE,32.9,1/2/2024
42670251,200109537,CUIDADO PERSONAL,ESIKA,4.68,1/17/2024
51893042,200106448,MAQUILLAJE,ESIKA,13.98,4/4/2024
51893042,200106458,MAQUILLAJE,ESIKA,13.98,4/4/2024
39520125,200039855,FRAGANCIAS,CYZONE,37.9,4/4/2024
51893042,200116266,MAQUILLAJE,LBEL,24,4/4/2024
51893042,200106312,FRAGANCIAS,ESIKA,10,4/4/2024
45325695,200105188,CUIDADO PERSONAL,ESIKA,7.23,12/28/2023
48605184,210101459,HOGAR,CYZONE,12.9,12/28/2023
45325695,200103020,CUIDADO PERSONAL,ESIKA,11.77,12/28/2023
3441296,200089488,TRATAMIENTO CORPORAL,ESIKA,39.9,12/28/2023
48177719,200106455,MAQUILLAJE,ESIKA,13.9,12/28/2023
45325695,200102370,FRAGANCIAS,ESIKA,26.01,12/28/2023
45869830,200103025,CUIDADO PERSONAL,ESIKA,29.9,4/30/2024
45579557,210105331,COMPLEMENTOS,CYZONE,84.9,4/30/2024
45579557,210105327,COMPLEMENTOS,CYZONE,49.9,4/30/2024
51766490,200089488,TRATAMIENTO CORPORAL,ESIKA,36.9,4/30/2024
51766490,200095464,CUIDADO PERSONAL,ESIKA,12.9,4/30/2024
39592525,200060760,FRAGANCIAS,CYZONE,28.3,2/12/2024
39592525,200089168,FRAGANCIAS,CYZONE,26.97,2/12/2024
51614402,200109633,TRATAMIENTO CORPORAL,ESIKA,37.9,2/10/2024
51973836,200106449,MAQUILLAJE,ESIKA,19.9,3/21/2024
48433154,210104901,COMPLEMENTOS,CYZONE,28.9,3/21/2024
21793760,210100019,BIJOUTERIE,ESIKA,74.9,3/21/2024
47499070,200095500,FRAGANCIAS,ESIKA,29.9,3/21/2024
48433154,200109537,CUIDADO PERSONAL,ESIKA,7.2,3/21/2024
8351554,200105215,TRATAMIENTO FACIAL,ESIKA,49.9,3/21/2024
21793760,200105195,CUIDADO PERSONAL,ESIKA,7.38,3/21/2024
48433154,200113198,MAQUILLAJE,LBEL,14.98,3/21/2024
47499070,200102089,MAQUILLAJE,CYZONE,16.9,3/21/2024
8351554,200115497,FRAGANCIAS,CYZONE,22.9,3/21/2024
51890019,200090452,FRAGANCIAS,ESIKA,29.9,3/21/2024
21793760,200099702,FRAGANCIAS,ESIKA,17.48,3/21/2024
51973836,200112361,CUIDADO PERSONAL,ESIKA,19.9,3/21/2024
51844726,200103354,MAQUILLAJE,ESIKA,23.9,2/29/2024
47430550,210100065,BIJOUTERIE,ESIKA,59.9,2/29/2024
51844726,200115453,CUIDADO PERSONAL,ESIKA,24.9,2/29/2024
45325695,200106854,FRAGANCIAS,LBEL,63,2/29/2024
8351554,200103720,MAQUILLAJE,ESIKA,27.9,2/29/2024
8351554,210104966,COMPLEMENTOS,CYZONE,39.9,2/29/2024
26864194,210105158,BIJOUTERIE,ESIKA,39.9,2/29/2024
50973573,200109611,MAQUILLAJE,CYZONE,20.9,2/29/2024
51844726,200106648,MAQUILLAJE,ESIKA,12,2/29/2024
8351554,200102045,FRAGANCIAS,ESIKA,52.35,2/29/2024
26864194,200094941,FRAGANCIAS,CYZONE,32.9,2/29/2024
47430550,200111180,FRAGANCIAS,CYZONE,37.9,2/29/2024
47430550,200099104,MAQUILLAJE,LBEL,85,2/29/2024
47430550,200090452,FRAGANCIAS,ESIKA,38.9,2/29/2024
26864194,210104208,BIJOUTERIE,ESIKA,39.9,2/29/2024
47880688,200113951,TRATAMIENTO FACIAL,CYZONE,14.9,1/3/2024
44196425,200111352,FRAGANCIAS,ESIKA,44.9,12/22/2023
44196425,200089168,FRAGANCIAS,CYZONE,19.49,12/22/2023
51448413,200095170,CUIDADO PERSONAL,ESIKA,7.38,1/3/2024
48346014,210100547,HOGAR,CYZONE,12.9,1/4/2024
49754906,200111182,TRATAMIENTO CORPORAL,ESIKA,36.9,1/3/2024
48346014,200113781,FRAGANCIAS,CYZONE,10,1/4/2024
45494314,200107822,CUIDADO PERSONAL,LBEL,23,12/22/2023
33529260,200113410,TRATAMIENTO CORPORAL,LBEL,32.45,12/20/2023
50368645,200101406,FRAGANCIAS,ESIKA,26.9,4/15/2024
10316898,200112748,MAQUILLAJE,ESIKA,10,4/15/2024
50368645,200114940,FRAGANCIAS,ESIKA,30.39,4/15/2024
50368645,210100495,MAQUILLAJE,CYZONE,12.9,4/15/2024
50368645,200100926,FRAGANCIAS,ESIKA,25.45,4/15/2024
39061287,200082687,CUIDADO PERSONAL,ESIKA,11.82,4/15/2024
50368645,200082674,FRAGANCIAS,ESIKA,13.08,4/15/2024
50368645,200112527,MAQUILLAJE,ESIKA,21.9,4/15/2024
50368645,200088133,FRAGANCIAS,ESIKA,24.45,4/15/2024
10316898,200103025,CUIDADO PERSONAL,ESIKA,20,4/15/2024
49754906,200106963,MAQUILLAJE,LBEL,62,4/22/2024
51356535,200113810,MUESTRAS COSMETICOS,LBEL,1.5,4/22/2024
49754906,200111100,MAQUILLAJE,LBEL,52,4/22/2024
50368645,200095159,CUIDADO PERSONAL,ESIKA,5.4,4/15/2024
50368645,200091530,FRAGANCIAS,ESIKA,36.9,4/15/2024
21793760,200112307,FRAGANCIAS,ESIKA,43.9,2/9/2024
21793760,200099047,FRAGANCIAS,ESIKA,20,2/9/2024
48433154,200082674,FRAGANCIAS,ESIKA,12.45,2/9/2024
48346014,200077266,MAQUILLAJE,LBEL,24.4,2/9/2024
48433154,200082678,FRAGANCIAS,ESIKA,12.45,2/9/2024
48433154,210099254,BIJOUTERIE,ESIKA,39.9,2/9/2024
21793760,200106556,MAQUILLAJE,CYZONE,15.9,2/9/2024
21793760,200107143,MAQUILLAJE,CYZONE,16.9,2/9/2024
48433154,200105041,FRAGANCIAS,ESIKA,34.9,2/9/2024
50368645,200103971,CUIDADO PERSONAL,ESIKA,14.9,4/30/2024
52105560,200114988,TRATAMIENTO CORPORAL,ESIKA,19.68,5/3/2024
51890019,210105018,MAQUILLAJE,ESIKA,22.9,5/3/2024
39061287,200095826,FRAGANCIAS,LBEL,75,5/3/2024
51890019,210105123,BIJOUTERIE,ESIKA,39.9,5/3/2024
48605184,200105180,CUIDADO PERSONAL,CYZONE,7.6,5/3/2024
39061287,200108807,CUIDADO PERSONAL,ESIKA,7.38,5/3/2024
10316898,200113964,MAQUILLAJE,ESIKA,43.9,5/3/2024
48605184,200095430,CUIDADO PERSONAL,CYZONE,7.6,5/3/2024
10316898,210099853,MAQUILLAJE,CYZONE,61.9,5/3/2024
47687314,200100926,FRAGANCIAS,ESIKA,42.44,5/3/2024
51890019,200105011,FRAGANCIAS,CYZONE,32.9,5/3/2024
52105560,200109443,FRAGANCIAS,ESIKA,43.3,5/3/2024
51890019,200089168,FRAGANCIAS,CYZONE,23.3,5/3/2024
52105560,200112355,CUIDADO PERSONAL,ESIKA,43.9,5/3/2024
51893042,210105919,BIJOUTERIE,CYZONE,59.9,5/3/2024
47948835,210100495,MAQUILLAJE,CYZONE,12.9,2/6/2024
47948835,200113693,FRAGANCIAS,ESIKA,40.9,2/6/2024
51766490,200103027,CUIDADO PERSONAL,ESIKA,30.9,2/6/2024
47948835,200105017,FRAGANCIAS,CYZONE,14.96,2/6/2024
47880688,200105017,FRAGANCIAS,CYZONE,14.95,2/6/2024
51766490,200106505,MAQUILLAJE,ESIKA,20.9,2/6/2024
48177719,200111179,CUIDADO PERSONAL,CYZONE,8,2/6/2024
48605184,200106852,FRAGANCIAS,LBEL,44.9,12/28/2023
48605184,200102045,FRAGANCIAS,ESIKA,29.9,12/28/2023
47430550,210103539,BIJOUTERIE,ESIKA,47.9,12/28/2023
48177719,200112530,TRATAMIENTO CORPORAL,ESIKA,25.9,12/28/2023
48177719,200089507,FRAGANCIAS,ESIKA,44.9,12/28/2023
45325695,200099047,FRAGANCIAS,ESIKA,52.89,12/28/2023
48177719,200111179,CUIDADO PERSONAL,CYZONE,5.73,12/28/2023
49728603,200111133,MAQUILLAJE,CYZONE,16.9,12/21/2023
51254023,200108768,CUIDADO PERSONAL,ESIKA,27.9,12/27/2023
51254023,200112317,MAQUILLAJE,CYZONE,15.95,12/27/2023
49711530,200091875,MAQUILLAJE,ESIKA,41.9,12/27/2023
51254023,200111162,FRAGANCIAS,CYZONE,34.9,12/27/2023
49711530,200039855,FRAGANCIAS,CYZONE,16,12/27/2023
49711530,200082678,FRAGANCIAS,ESIKA,25.9,12/27/2023
49711530,210095652,MAQUILLAJE,CYZONE,19.9,12/27/2023
50692213,200109537,CUIDADO PERSONAL,ESIKA,7.63,12/27/2023
47499070,200106608,MAQUILLAJE,CYZONE,16.9,3/4/2024
51347056,200109582,MAQUILLAJE,ESIKA,25.9,3/19/2024
49691823,200106852,FRAGANCIAS,LBEL,42.04,3/19/2024
51766490,200105017,FRAGANCIAS,CYZONE,22.9,3/19/2024
49691823,200115941,VARIOS,GENERICA,59.9,3/19/2024
51520653,200109874,FRAGANCIAS,CYZONE,20,3/19/2024
26864194,200105011,FRAGANCIAS,CYZONE,40.73,3/19/2024
47880688,200108807,CUIDADO PERSONAL,ESIKA,8.6,3/19/2024
47880688,210105121,BIJOUTERIE,ESIKA,39.9,3/19/2024
48433154,210104911,COMPLEMENTOS,CYZONE,34.9,3/21/2024
51843126,200107350,MAQUILLAJE,CYZONE,13.9,3/19/2024
3441296,200106455,MAQUILLAJE,ESIKA,13.9,3/20/2024
51347056,200108088,MAQUILLAJE,ESIKA,34.9,3/19/2024
51520653,200105011,FRAGANCIAS,CYZONE,23.45,2/26/2024
36649356,210103814,VARIOS,ESIKA,64.9,3/19/2024
44424029,200103354,MAQUILLAJE,ESIKA,16.9,3/21/2024
51893042,200086432,FRAGANCIAS,ESIKA,49.9,3/20/2024
49691823,200113964,MAQUILLAJE,ESIKA,49.9,3/19/2024
47880688,200105008,FRAGANCIAS,CYZONE,24.96,3/19/2024
47880688,210105885,COMPLEMENTOS,CYZONE,49.9,3/19/2024
51520653,200112316,MAQUILLAJE,CYZONE,10,3/19/2024
39592525,210098463,MAQUILLAJE,CYZONE,16.9,3/20/2024
51766490,200102090,MAQUILLAJE,CYZONE,16.9,3/19/2024
51973836,200115014,MAQUILLAJE,ESIKA,29.9,3/21/2024
50852121,200078931,CUIDADO PERSONAL,ESIKA,16.14,3/20/2024
21793760,200098673,FRAGANCIAS,ESIKA,38.22,3/21/2024
26864194,200107183,MAQUILLAJE,CYZONE,16.9,3/19/2024
26864194,210104997,BIJOUTERIE,CYZONE,30.9,3/19/2024
45325695,200095170,CUIDADO PERSONAL,ESIKA,7.38,3/25/2024
45325695,210106658,BIJOUTERIE,CYZONE,24.9,3/25/2024
45325695,200109537,CUIDADO PERSONAL,ESIKA,7.38,3/25/2024
45325695,200110335,MAQUILLAJE,ESIKA,22.9,3/25/2024
45325695,200110330,MAQUILLAJE,ESIKA,22.9,3/25/2024
39061287,200102089,MAQUILLAJE,CYZONE,8.9,3/25/2024
45325695,200099702,FRAGANCIAS,ESIKA,17.48,3/25/2024
44196425,200108807,CUIDADO PERSONAL,ESIKA,7.63,12/22/2023
44196425,200109537,CUIDADO PERSONAL,ESIKA,5.19,12/22/2023
44196425,200109443,FRAGANCIAS,ESIKA,34.1,12/22/2023
44196425,200095465,CUIDADO PERSONAL,ESIKA,5.19,12/22/2023
44196425,200102045,FRAGANCIAS,ESIKA,24.9,12/22/2023
45494314,200107355,MAQUILLAJE,CYZONE,13.9,12/22/2023
39625989,200095930,CUIDADO PERSONAL,ESIKA,14.9,12/19/2023
33740395,200112361,CUIDADO PERSONAL,ESIKA,19.9,3/13/2024
51056906,200103354,MAQUILLAJE,ESIKA,23.9,2/27/2024
47880688,200106346,FRAGANCIAS,ESIKA,23.49,2/27/2024
51448413,200098755,TRATAMIENTO CORPORAL,ESIKA,33.9,2/27/2024
51766490,210104985,BIJOUTERIE,CYZONE,39.9,2/27/2024
51614402,200113410,TRATAMIENTO CORPORAL,LBEL,29.98,2/27/2024
51766490,200106447,MAQUILLAJE,ESIKA,20.9,2/27/2024
51843126,200111162,FRAGANCIAS,CYZONE,34.9,2/27/2024
51614402,200095465,CUIDADO PERSONAL,ESIKA,9.9,2/27/2024
51520653,200095159,CUIDADO PERSONAL,ESIKA,5.1,2/26/2024
51056906,200110333,MAQUILLAJE,ESIKA,23.9,2/27/2024
51614402,200114037,TRATAMIENTO FACIAL,LBEL,35,2/27/2024
51766490,200113206,MAQUILLAJE,LBEL,24,2/27/2024
24730247,210098307,MAQUILLAJE,ESIKA,17.9,2/13/2024
51056906,200110335,MAQUILLAJE,ESIKA,23.9,2/27/2024
49754906,200093017,MAQUILLAJE,LBEL,45,4/22/2024
49754906,200112635,MAQUILLAJE,ESIKA,22.9,4/22/2024
50837122,200110959,MAQUILLAJE,LBEL,17.59,2/13/2024
51844726,200082674,FRAGANCIAS,ESIKA,15.6,3/20/2024
51614402,200115160,MAQUILLAJE,ESIKA,13.9,3/20/2024
47499070,200098673,FRAGANCIAS,ESIKA,44.9,3/21/2024
51356535,210104913,COMPLEMENTOS,CYZONE,31.9,2/13/2024
51973836,200115023,MAQUILLAJE,ESIKA,29.9,3/21/2024
51973836,200106458,MAQUILLAJE,ESIKA,19.9,3/21/2024
51890019,210101854,MAQUILLAJE,CYZONE,34.95,3/21/2024
48433154,200108160,FRAGANCIAS,LBEL,49.92,3/21/2024
51129296,200115635,MAQUILLAJE,CYZONE,21.9,1/22/2024
21793760,200108674,CUIDADO PERSONAL,ESIKA,7.38,3/21/2024
21793760,200114988,TRATAMIENTO CORPORAL,ESIKA,14.2,3/21/2024
44424029,200112316,MAQUILLAJE,CYZONE,12.07,3/21/2024
21793760,200105125,CUIDADO PERSONAL,ESIKA,7.38,3/21/2024
