CODEBELISTA,CODPRODUCTOSAP,DESCATEGORIA,DESMARCA,PRECIOOFERTA,FECHAPROCESO
046114531,200089168,FRAGANCIAS,CYZONE,20.98000,2022-12-16
047430550,200103452,CUIDADO PERSONAL,LBEL,8.90000,2022-12-28
044045680,200085506,FRAGANCIAS,LBEL,65.44000,2022-12-22
048823106,200094217,FRAGANCIAS,ESIKA,40.00000,2022-12-27
044045680,200072406,CUIDADO PERSONAL,LBEL,14.46000,2022-12-22
043063650,200082678,FRAGANCIAS,ESIKA,21.90000,2022-12-20
050086135,210096995,BIJOUTERIE,ESIKA,34.90000,2022-12-17
048047378,210099020,PROMOCION USUARIOS,ESIKA,49.90000,2023-01-04
033777957,200104932,CUIDADO PERSONAL,ESIKA,15.90000,2022-12-22
033777957,200103025,CUIDADO PERSONAL,ESIKA,18.42000,2022-12-22
047430550,200102109,MAQUILLAJE,CYZONE,19.95000,2022-12-28
049588232,210102057,COMPLEMENTOS,CYZONE,16.90000,2022-12-28
048372104,200105017,FRAGANCIAS,CYZONE,19.57000,2022-12-19
049086741,200086432,FRAGANCIAS,ESIKA,29.45000,2022-12-23
049864310,200103027,CUIDADO PERSONAL,ESIKA,18.00000,2022-12-30
049561199,200102045,FRAGANCIAS,ESIKA,79.90000,2022-12-22
030803868,210102008,COMPLEMENTOS,CYZONE,79.90000,2023-01-04
050034054,200095430,CUIDADO PERSONAL,CYZONE,10.02000,2022-12-27
049740433,210102331,BIJOUTERIE,ESIKA,34.90000,2022-12-19
046518039,200085860,CUIDADO PERSONAL,ESIKA,16.90000,2022-12-28
049561199,200082974,FRAGANCIAS,LBEL,95.00000,2022-12-22
036649356,200105130,MAQUILLAJE,LBEL,16.90000,2023-07-05
050051617,210097319,BIJOUTERIE,ESIKA,34.90000,2023-01-04
048346014,200106305,MUESTRAS COSMETICOS,ESIKA,1.90000,2022-12-28
047948835,210102309,BIJOUTERIE,ESIKA,39.90000,2022-12-20
048893864,200106852,FRAGANCIAS,LBEL,79.00000,2023-01-05
010576075,200095162,CUIDADO PERSONAL,ESIKA,5.36000,2022-12-19
049222114,200109537,CUIDADO PERSONAL,ESIKA,8.90000,2022-12-14
050051617,200099099,FRAGANCIAS,CYZONE,16.00000,2023-01-04
034978506,200106346,FRAGANCIAS,ESIKA,29.90000,2023-01-04
049728603,210102025,COMPLEMENTOS,CYZONE,49.90000,2022-12-22
049740433,200103025,CUIDADO PERSONAL,ESIKA,20.82000,2022-12-19
039625989,200095374,CUIDADO PERSONAL,ESIKA,4.90000,2022-12-21
049769725,210100407,CUIDADO PERSONAL,CYZONE,30.90000,2023-01-05
049401760,200106346,FRAGANCIAS,ESIKA,27.50000,2022-12-27
044045680,210102151,BIJOUTERIE,CYZONE,31.90000,2022-12-22
011976964,200103026,CUIDADO PERSONAL,ESIKA,18.90000,2022-12-19
049931050,200105041,FRAGANCIAS,ESIKA,31.90000,2022-12-29
003441296,200082652,CUIDADO PERSONAL,ESIKA,31.90000,2022-12-27
049075782,200108409,FRAGANCIAS,ESIKA,28.56000,2022-12-26
048346014,200102109,MAQUILLAJE,CYZONE,24.90000,2022-12-28
049517033,200087685,TRATAMIENTO CORPORAL,ESIKA,19.90000,2022-12-26
030185862,200099047,FRAGANCIAS,ESIKA,38.30000,2022-12-15
048950426,200093884,FRAGANCIAS,ESIKA,16.10000,2023-01-03
049728603,210098527,MAQUILLAJE,CYZONE,11.90000,2022-12-22
038267000,200084293,TRATAMIENTO CORPORAL,LBEL,51.70000,2023-01-04
050147800,210099632,COMPLEMENTOS,CYZONE,79.90000,2023-01-02
049740433,200098796,MAQUILLAJE,CYZONE,19.95000,2022-12-19
040764801,200098267,FRAGANCIAS,ESIKA,31.90000,2023-01-02
048341519,200107374,MAQUILLAJE,CYZONE,11.30000,2022-12-28
048346014,200060760,FRAGANCIAS,CYZONE,82.90000,2022-12-30
050639266,200084777,CUIDADO PERSONAL,CYZONE,15.90000,2023-07-06
046016947,200102092,MAQUILLAJE,CYZONE,14.90000,2023-07-06
050639266,200090349,CUIDADO PERSONAL,ESIKA,24.90000,2023-07-06
050368645,200106284,FRAGANCIAS,ESIKA,52.90000,2023-07-06
039523851,200106443,MAQUILLAJE,ESIKA,14.90000,2023-07-06
050639266,200106451,MAQUILLAJE,ESIKA,14.90000,2023-07-06
045325695,200099047,FRAGANCIAS,ESIKA,19.90000,2023-07-06
047430550,200095374,CUIDADO PERSONAL,ESIKA,6.96000,2023-07-06
050529959,200072406,CUIDADO PERSONAL,LBEL,21.64000,2023-07-06
046016947,200091727,FRAGANCIAS,ESIKA,67.90000,2023-07-06
050639266,200106357,FRAGANCIAS,CYZONE,27.30000,2023-07-06
034216002,210095652,MAQUILLAJE,CYZONE,19.90000,2023-07-06
050529959,200108157,FRAGANCIAS,LBEL,31.95000,2023-07-06
046016947,200102109,MAQUILLAJE,CYZONE,14.90000,2023-07-06
050639266,200105005,FRAGANCIAS,CYZONE,19.90000,2023-07-06
050368645,210100409,CUIDADO PERSONAL,LBEL,12.28000,2023-07-06
046359186,200103452,CUIDADO PERSONAL,LBEL,8.15000,2023-07-06
047430550,200072913,FRAGANCIAS,ESIKA,12.30000,2023-07-06
050529959,200103028,CUIDADO PERSONAL,ESIKA,14.90000,2023-07-06
045325695,200108408,FRAGANCIAS,ESIKA,10.00000,2023-07-06
034216002,200108655,MAQUILLAJE,ESIKA,8.50000,2023-07-06
049506570,200106443,MAQUILLAJE,ESIKA,14.90000,2023-07-06
049506570,200099047,FRAGANCIAS,ESIKA,29.00000,2023-07-06
045325695,200103027,CUIDADO PERSONAL,ESIKA,23.90000,2023-07-06
042909386,210092772,MAQUILLAJE,LBEL,41.00000,2023-05-09
050172864,210101280,BIJOUTERIE,CYZONE,31.90000,2023-05-03
050432777,200090352,TRATAMIENTO CORPORAL,ESIKA,29.95000,2023-05-03
050302369,200095374,CUIDADO PERSONAL,ESIKA,8.90000,2023-05-03
050368645,200106290,FRAGANCIAS,ESIKA,71.19000,2023-05-03
049086741,200082652,CUIDADO PERSONAL,ESIKA,32.90000,2023-05-03
050432777,200092456,TRATAMIENTO CORPORAL,ESIKA,24.90000,2023-05-03
050172864,200105981,MAQUILLAJE,LBEL,10.03000,2023-05-03
050368645,200090452,FRAGANCIAS,ESIKA,39.90000,2023-05-03
050432777,200103027,CUIDADO PERSONAL,ESIKA,14.98000,2023-05-03
050432777,200095162,CUIDADO PERSONAL,ESIKA,7.38000,2023-05-03
050462889,200106274,FRAGANCIAS,ESIKA,67.93000,2023-05-03
050368645,210102491,PROMOCION USUARIOS,LBEL,59.00000,2023-05-03
050368645,200108727,TRATAMIENTO CORPORAL,LBEL,10.00000,2023-05-03
049961014,200064310,FRAGANCIAS,ESIKA,19.90000,2023-05-03
050368645,200084778,CUIDADO PERSONAL,CYZONE,15.90000,2023-05-03
049086741,200090346,CUIDADO PERSONAL,ESIKA,23.90000,2023-05-03
050462889,210096207,MAQUILLAJE,ESIKA,18.90000,2023-05-03
050368645,200084777,CUIDADO PERSONAL,CYZONE,15.90000,2023-05-03
042759880,200095374,CUIDADO PERSONAL,ESIKA,5.10000,2023-05-17
050680312,200102517,MAQUILLAJE,ESIKA,49.90000,2023-05-17
048765629,200085523,TRATAMIENTO FACIAL,LBEL,55.00000,2023-05-17
049728603,200103020,CUIDADO PERSONAL,ESIKA,13.30000,2023-05-17
042759880,200108807,CUIDADO PERSONAL,ESIKA,5.10000,2023-05-17
048765629,200082674,FRAGANCIAS,ESIKA,9.95000,2023-05-17
047948835,200108752,CUIDADO PERSONAL,ESIKA,11.00000,2023-05-17
033777957,200108671,FRAGANCIAS,ESIKA,19.95000,2023-05-17
050680312,200091875,MAQUILLAJE,ESIKA,41.90000,2023-05-17
033777957,200089507,FRAGANCIAS,ESIKA,47.90000,2023-05-17
049728603,210101393,BIJOUTERIE,ESIKA,74.90000,2023-05-17
033777957,210102009,COMPLEMENTOS,CYZONE,49.90000,2023-05-17
033777957,200107824,CUIDADO PERSONAL,LBEL,24.50000,2023-05-17
049389949,200098757,TRATAMIENTO CORPORAL,ESIKA,12.90000,2023-05-17
049728603,200073557,TRATAMIENTO FACIAL,LBEL,35.00000,2023-05-17
046289234,200089509,FRAGANCIAS,ESIKA,47.90000,2023-05-17
033777957,210105042,BIJOUTERIE,ESIKA,29.90000,2023-05-17
033777957,200090349,CUIDADO PERSONAL,ESIKA,23.90000,2023-05-17
033777957,200106665,MAQUILLAJE,ESIKA,18.90000,2023-05-17
033777957,200089509,FRAGANCIAS,ESIKA,47.90000,2023-05-17
049389949,200103442,CUIDADO PERSONAL,ESIKA,7.38000,2023-05-17
033777957,200106573,MAQUILLAJE,CYZONE,12.90000,2023-05-17
049728603,200109610,MAQUILLAJE,CYZONE,13.90000,2023-05-17
033777957,200090337,CUIDADO PERSONAL,ESIKA,23.90000,2023-05-17
045680231,200106568,MAQUILLAJE,CYZONE,12.90000,2023-05-22
045680231,200092456,TRATAMIENTO CORPORAL,ESIKA,24.90000,2023-05-22
047412552,210092742,MAQUILLAJE,ESIKA,32.90000,2023-05-22
047412552,200103027,CUIDADO PERSONAL,ESIKA,22.90000,2023-05-22
045494314,200102820,TRATAMIENTO CORPORAL,ESIKA,17.90000,2023-05-22
033090625,210105042,BIJOUTERIE,ESIKA,29.90000,2023-05-22
050507157,200103025,CUIDADO PERSONAL,ESIKA,43.90000,2023-05-22
045680231,200107369,MAQUILLAJE,CYZONE,13.90000,2023-05-22
047412552,200098698,TRATAMIENTO FACIAL,ESIKA,27.90000,2023-05-22
030803868,200108807,CUIDADO PERSONAL,ESIKA,5.10000,2023-06-09
046779789,200106463,MAQUILLAJE,ESIKA,21.90000,2023-06-09
049961014,200112289,MAQUILLAJE,CYZONE,11.50000,2023-06-09
050432777,200102430,FRAGANCIAS,ESIKA,33.90000,2023-06-09
012221789,200073557,TRATAMIENTO FACIAL,LBEL,30.00000,2023-06-09
046779789,200095500,FRAGANCIAS,ESIKA,49.90000,2023-06-09
046779789,200098673,FRAGANCIAS,ESIKA,19.95000,2023-06-09
048341519,210102116,MAQUILLAJE,CYZONE,18.28000,2023-06-09
030803868,200106606,MAQUILLAJE,CYZONE,18.90000,2023-06-09
030803868,200109169,MAQUILLAJE,CYZONE,22.90000,2023-06-09
049961014,200095374,CUIDADO PERSONAL,ESIKA,7.38000,2023-06-09
012221789,210100616,COMPLEMENTOS,CYZONE,56.90000,2023-06-09
030803868,200108674,CUIDADO PERSONAL,ESIKA,5.10000,2023-06-09
050432777,200090350,TRATAMIENTO CORPORAL,ESIKA,34.90000,2023-06-09
046779789,200113891,FRAGANCIAS,ESIKA,75.90000,2023-06-09
012221789,200086399,FRAGANCIAS,LBEL,46.63000,2023-06-09
049961014,200113795,MAQUILLAJE,CYZONE,10.81000,2023-06-09
048341519,200106461,MAQUILLAJE,ESIKA,13.30000,2023-06-09
042670251,210097482,MAQUILLAJE,CYZONE,2.98000,2023-06-14
050368645,200105981,MAQUILLAJE,LBEL,8.00000,2023-06-14
047430550,200103027,CUIDADO PERSONAL,ESIKA,21.90000,2023-06-14
034216002,210092121,MAQUILLAJE,CYZONE,9.90000,2023-06-14
047430550,200095162,CUIDADO PERSONAL,ESIKA,5.10000,2023-06-14
036649356,200094217,FRAGANCIAS,ESIKA,73.90000,2023-06-14
042670251,200109874,FRAGANCIAS,CYZONE,24.15000,2023-06-14
050368645,200109796,MUESTRAS COSMETICOS,LBEL,1.90000,2023-06-14
034216002,200109671,MAQUILLAJE,CYZONE,25.90000,2023-06-14
034216002,210104375,BIJOUTERIE,ESIKA,29.90000,2023-06-14
045869830,200107355,MAQUILLAJE,CYZONE,13.90000,2023-02-28
048341519,400095704,N/A,LBEL,3.30000,2023-03-03
050387488,200095162,CUIDADO PERSONAL,ESIKA,11.90000,2023-03-03
049864310,210092742,MAQUILLAJE,ESIKA,26.90000,2023-03-03
048341519,200082687,CUIDADO PERSONAL,ESIKA,13.30000,2023-03-03
049864310,200104065,TRATAMIENTO FACIAL,LBEL,23.87000,2023-03-03
049864310,210101334,BIJOUTERIE,ESIKA,39.90000,2023-03-03
049864310,200101245,TRATAMIENTO FACIAL,LBEL,27.75000,2023-03-03
049968221,210099769,BIJOUTERIE,ESIKA,49.90000,2023-03-03
042382701,200107373,MAQUILLAJE,CYZONE,13.90000,2023-03-03
049754906,200095170,CUIDADO PERSONAL,ESIKA,8.90000,2023-03-03
049754906,200108768,CUIDADO PERSONAL,ESIKA,34.90000,2023-03-03
049754906,200106457,MAQUILLAJE,ESIKA,19.90000,2023-03-03
042382701,200109789,MUESTRAS COSMETICOS,CYZONE,1.90000,2023-03-03
050387488,200090337,CUIDADO PERSONAL,ESIKA,23.90000,2023-03-03
033529260,200094858,MAQUILLAJE,ESIKA,15.90000,2023-05-23
048177719,200096220,TRATAMIENTO CORPORAL,ESIKA,25.90000,2023-05-23
050349691,200105011,FRAGANCIAS,CYZONE,25.90000,2023-05-23
048177719,200039855,FRAGANCIAS,CYZONE,29.90000,2023-05-23
045869830,210098492,MAQUILLAJE,ESIKA,29.90000,2023-05-23
030803868,210092742,MAQUILLAJE,ESIKA,5.39000,2023-05-23
050697932,200102045,FRAGANCIAS,ESIKA,50.35000,2023-05-23
050349691,200105157,MAQUILLAJE,LBEL,32.00000,2023-05-23
046779789,200109658,MAQUILLAJE,CYZONE,25.90000,2023-05-23
046779789,200082674,FRAGANCIAS,ESIKA,22.90000,2023-05-23
048177719,200098673,FRAGANCIAS,ESIKA,39.90000,2023-05-23
050697932,200097066,CUIDADO PERSONAL,ESIKA,30.90000,2023-05-23
030803868,200112289,MAQUILLAJE,CYZONE,10.50000,2023-05-23
033529260,200098794,MAQUILLAJE,CYZONE,18.90000,2023-05-23
046779789,200108160,FRAGANCIAS,LBEL,19.95000,2023-05-23
046779789,200103450,CUIDADO PERSONAL,CYZONE,7.38000,2023-05-23
046779789,200108047,FRAGANCIAS,CYZONE,25.90000,2023-05-23
033905173,200089987,MAQUILLAJE,CYZONE,14.50000,2023-05-16
046611063,200039855,FRAGANCIAS,CYZONE,33.90000,2023-05-16
033905173,200108671,FRAGANCIAS,ESIKA,64.90000,2023-05-16
033905173,200098788,TRATAMIENTO FACIAL,LBEL,14.95000,2023-05-16
033905173,200113953,FRAGANCIAS,ESIKA,19.57000,2023-05-16
033905173,200084777,CUIDADO PERSONAL,CYZONE,13.90000,2023-05-16
033905173,200109264,TRATAMIENTO FACIAL,CYZONE,31.90000,2023-05-16
046611063,200112296,MAQUILLAJE,CYZONE,10.50000,2023-05-16
046611063,210097538,TRATAMIENTO CORPORAL,CYZONE,15.50000,2023-05-16
048212689,200101421,FRAGANCIAS,ESIKA,84.90000,2023-05-16
033905173,200110005,MAQUILLAJE,ESIKA,29.90000,2023-05-16
033905173,210103639,BIJOUTERIE,ESIKA,1.16000,2023-05-16
033905173,210095249,CUIDADO PERSONAL,CYZONE,23.90000,2023-05-16
033905173,200094901,MAQUILLAJE,LBEL,28.50000,2023-05-16
046611063,200082674,FRAGANCIAS,ESIKA,30.00000,2023-05-16
048212689,200102097,MAQUILLAJE,CYZONE,18.95000,2023-05-16
033905173,210098462,MAQUILLAJE,CYZONE,15.90000,2023-05-16
048212689,200103919,MAQUILLAJE,CYZONE,18.95000,2023-05-16
033905173,200109538,FRAGANCIAS,LBEL,75.00000,2023-05-16
033905173,210091709,PROMOCION USUARIOS,CYZONE,21.90000,2023-05-16
048212689,200103918,MAQUILLAJE,CYZONE,18.95000,2023-05-16
048212689,200106604,MAQUILLAJE,CYZONE,23.90000,2023-05-16
046016947,210102328,BIJOUTERIE,ESIKA,49.90000,2023-09-15
050852121,200099047,FRAGANCIAS,ESIKA,20.00000,2023-09-15
047412552,210100495,MAQUILLAJE,CYZONE,7.90000,2023-09-15
046016947,200108671,FRAGANCIAS,ESIKA,52.90000,2023-09-15
050967689,200102370,FRAGANCIAS,ESIKA,18.08000,2023-09-15
050852121,210103910,BIJOUTERIE,CYZONE,36.90000,2023-09-15
012221789,200104391,TRATAMIENTO CORPORAL,LBEL,6.63000,2023-09-13
039625989,210097314,BIJOUTERIE,ESIKA,32.90000,2023-09-13
050697932,200099047,FRAGANCIAS,ESIKA,29.90000,2023-09-13
050935558,200082688,CUIDADO PERSONAL,ESIKA,15.93000,2023-09-13
042382701,200095964,FRAGANCIAS,CYZONE,22.90000,2023-07-31
042670251,200094936,FRAGANCIAS,CYZONE,22.90000,2023-08-14
050507157,200083902,FRAGANCIAS,ESIKA,43.90000,2023-08-14
050692213,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2023-07-05
042382701,200098648,TRATAMIENTO FACIAL,ESIKA,38.90000,2023-07-31
050291766,200094946,TRATAMIENTO FACIAL,LBEL,51.87000,2023-08-26
050291766,200103813,TRATAMIENTO FACIAL,LBEL,37.41000,2023-08-26
049103301,200039855,FRAGANCIAS,CYZONE,22.90000,2023-09-22
023240475,210095973,MAQUILLAJE,CYZONE,14.90000,2023-09-22
049506570,210092772,MAQUILLAJE,LBEL,43.00000,2023-09-22
039061287,200111325,MAQUILLAJE,LBEL,56.00000,2023-09-22
023240475,200105041,FRAGANCIAS,ESIKA,32.90000,2023-09-22
023240475,210103959,COMPLEMENTOS,CYZONE,49.90000,2023-09-22
047430550,200114988,TRATAMIENTO CORPORAL,ESIKA,14.20000,2023-09-22
036649356,210095246,CUIDADO PERSONAL,CYZONE,23.90000,2023-09-22
039592525,210097036,MAQUILLAJE,CYZONE,16.90000,2023-07-25
049754906,210100407,CUIDADO PERSONAL,CYZONE,15.98000,2023-07-25
050967689,200111162,FRAGANCIAS,CYZONE,49.53000,2023-07-25
050368645,210102610,COMPLEMENTOS,CYZONE,32.90000,2023-07-25
050462889,200108733,TRATAMIENTO CORPORAL,LBEL,59.00000,2023-07-25
048177719,200112748,MAQUILLAJE,ESIKA,20.90000,2023-07-25
046289234,200091727,FRAGANCIAS,ESIKA,43.90000,2023-07-25
049754906,210100408,CUIDADO PERSONAL,CYZONE,15.98000,2023-07-25
036649356,200106854,FRAGANCIAS,LBEL,84.00000,2023-07-25
050462889,200109874,FRAGANCIAS,CYZONE,49.90000,2023-07-25
039592525,200108507,CUIDADO PERSONAL,ESIKA,15.90000,2023-07-25
049754906,200102820,TRATAMIENTO CORPORAL,ESIKA,19.90000,2023-07-25
048177719,200090349,CUIDADO PERSONAL,ESIKA,19.90000,2023-07-25
039592525,200095170,CUIDADO PERSONAL,ESIKA,8.90000,2023-07-25
046359186,200105041,FRAGANCIAS,ESIKA,26.46000,2023-09-14
050973573,200107850,TRATAMIENTO FACIAL,LBEL,65.00000,2023-09-14
049728603,200114940,FRAGANCIAS,ESIKA,38.79000,2023-09-14
041317310,200105195,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-14
041317310,200105017,FRAGANCIAS,CYZONE,21.90000,2023-09-14
045494314,200102291,MAQUILLAJE,ESIKA,47.90000,2023-09-14
049728603,200105214,TRATAMIENTO FACIAL,ESIKA,25.90000,2023-09-14
049728603,210100495,MAQUILLAJE,CYZONE,7.90000,2023-09-14
045869830,210098492,MAQUILLAJE,ESIKA,31.90000,2023-08-17
045325695,200103961,TRATAMIENTO CORPORAL,LBEL,20.00000,2023-08-17
045869830,210100027,BIJOUTERIE,ESIKA,39.90000,2023-08-17
050366901,200109610,MAQUILLAJE,CYZONE,12.45000,2023-08-17
045869830,200109582,MAQUILLAJE,ESIKA,19.90000,2023-08-17
050366901,200086399,FRAGANCIAS,LBEL,39.90000,2023-08-17
008351554,200105180,CUIDADO PERSONAL,CYZONE,8.90000,2023-08-17
008351554,210099289,BIJOUTERIE,ESIKA,39.90000,2023-08-17
045325695,200094941,FRAGANCIAS,CYZONE,22.90000,2023-08-17
034216002,200109263,TRATAMIENTO FACIAL,CYZONE,10.00000,2023-08-17
050639266,210099119,BIJOUTERIE,ESIKA,39.90000,2023-08-17
045869830,200106396,FRAGANCIAS,ESIKA,22.45000,2023-08-17
050545385,200106606,MAQUILLAJE,CYZONE,18.90000,2023-08-17
039523851,200097947,FRAGANCIAS,CYZONE,39.90000,2023-08-17
044045680,200103027,CUIDADO PERSONAL,ESIKA,23.90000,2023-06-30
048297765,200105217,TRATAMIENTO FACIAL,ESIKA,34.90000,2023-06-30
044045680,200111300,MAQUILLAJE,LBEL,43.00000,2023-06-30
048297765,200103441,CUIDADO PERSONAL,ESIKA,7.38000,2023-06-30
047948835,200110122,CUIDADO PERSONAL,LBEL,18.40000,2023-06-30
050409260,200101603,MAQUILLAJE,ESIKA,16.90000,2023-06-30
047412552,200106312,FRAGANCIAS,ESIKA,27.34000,2023-06-30
044045680,210104481,BIJOUTERIE,ESIKA,29.90000,2023-06-30
041317310,200102089,MAQUILLAJE,CYZONE,14.90000,2023-06-30
042567566,200111179,CUIDADO PERSONAL,CYZONE,11.90000,2023-06-30
047948835,200106346,FRAGANCIAS,ESIKA,29.97000,2023-06-30
050860264,200109169,MAQUILLAJE,CYZONE,14.90000,2023-06-30
050409260,200099798,MAQUILLAJE,LBEL,45.00000,2023-06-30
037789771,200106608,MAQUILLAJE,CYZONE,22.90000,2023-09-12
037789771,210099095,BIJOUTERIE,ESIKA,59.90000,2023-09-12
048765629,200103919,MAQUILLAJE,CYZONE,11.39000,2023-09-12
050015882,200106396,FRAGANCIAS,ESIKA,24.90000,2023-09-12
048765629,200109169,MAQUILLAJE,CYZONE,11.39000,2023-09-12
037789771,210086462,CUIDADO PERSONAL,ESIKA,23.90000,2023-09-12
042759880,200098377,FRAGANCIAS,ESIKA,90.11000,2023-09-12
048765629,200103917,MAQUILLAJE,CYZONE,11.39000,2023-09-12
050015882,200099047,FRAGANCIAS,ESIKA,24.95000,2023-09-12
050291766,200099262,FRAGANCIAS,ESIKA,21.40000,2023-09-05
050349691,210098463,MAQUILLAJE,CYZONE,12.90000,2023-09-05
050941108,200105981,MAQUILLAJE,LBEL,10.00000,2023-09-05
033529260,200094936,FRAGANCIAS,CYZONE,25.90000,2023-09-05
050291766,200106354,FRAGANCIAS,LBEL,54.90000,2023-09-05
050291766,200108655,MAQUILLAJE,ESIKA,8.50000,2023-09-05
003441296,210103944,COMPLEMENTOS,CYZONE,32.90000,2023-09-05
050291766,200103963,TRATAMIENTO CORPORAL,LBEL,10.00000,2023-09-05
033529260,200111416,TRATAMIENTO FACIAL,CYZONE,26.55000,2023-09-05
050349691,200109612,MAQUILLAJE,CYZONE,20.90000,2023-09-05
050349691,210101379,BIJOUTERIE,ESIKA,39.90000,2023-09-05
050291766,210099694,COMPLEMENTOS,CYZONE,61.90000,2023-09-05
045869830,200107369,MAQUILLAJE,CYZONE,13.90000,2023-09-05
045869830,210102116,MAQUILLAJE,CYZONE,32.90000,2023-09-05
050941108,200109500,TRATAMIENTO CORPORAL,LBEL,21.90000,2023-09-05
049728603,200100883,MAQUILLAJE,CYZONE,32.90000,2023-09-14
045494314,200095903,FRAGANCIAS,ESIKA,44.90000,2023-09-14
049728603,210100498,MAQUILLAJE,CYZONE,7.90000,2023-09-14
041317310,200107358,MAQUILLAJE,CYZONE,11.90000,2023-09-14
046016947,210098464,MAQUILLAJE,CYZONE,12.90000,2023-09-01
050773094,200103716,MAQUILLAJE,ESIKA,22.90000,2023-09-01
047948835,200088567,TRATAMIENTO CORPORAL,ESIKA,21.90000,2023-09-01
050773094,200102092,MAQUILLAJE,CYZONE,14.90000,2023-09-01
050773094,210102086,PROMOCION USUARIOS,ESIKA,47.90000,2023-09-01
041317310,200102102,MAQUILLAJE,CYZONE,14.90000,2023-09-01
041317310,200103025,CUIDADO PERSONAL,ESIKA,29.90000,2023-09-01
047948835,200095663,CUIDADO PERSONAL,CYZONE,4.99000,2023-09-01
050773094,200099196,FRAGANCIAS,LBEL,37.90000,2023-09-01
049103301,210100407,CUIDADO PERSONAL,CYZONE,13.45000,2023-09-01
050773094,200111393,CUIDADO PERSONAL,CYZONE,15.90000,2023-09-01
050773094,200082687,CUIDADO PERSONAL,ESIKA,22.90000,2023-09-01
047948835,200088133,FRAGANCIAS,ESIKA,24.95000,2023-09-01
050773094,200105017,FRAGANCIAS,CYZONE,17.45000,2023-09-01
046016947,200100926,FRAGANCIAS,ESIKA,24.95000,2023-09-01
050680312,200106398,FRAGANCIAS,ESIKA,22.45000,2023-06-28
050366901,210102540,BIJOUTERIE,CYZONE,21.90000,2023-06-28
033777957,200086399,FRAGANCIAS,LBEL,29.90000,2023-06-28
050680312,210102594,COMPLEMENTOS,CYZONE,44.90000,2023-06-28
050680312,210094410,ACCESORIOS COSMETICOS,ESIKA,8.90000,2023-06-28
049819226,210095652,MAQUILLAJE,CYZONE,19.90000,2023-06-28
049728603,200102097,MAQUILLAJE,CYZONE,14.90000,2023-06-28
046114531,200107649,MAQUILLAJE,LBEL,40.00000,2023-06-28
050366901,200105130,MAQUILLAJE,LBEL,16.90000,2023-06-28
049728603,200106312,FRAGANCIAS,ESIKA,24.90000,2023-08-09
044045680,200091269,CUIDADO PERSONAL,LBEL,36.45000,2023-08-09
045494314,200113795,MAQUILLAJE,CYZONE,12.45000,2023-08-09
049728603,200108908,CUIDADO PERSONAL,CYZONE,16.90000,2023-08-09
050773094,200077266,MAQUILLAJE,LBEL,16.90000,2023-08-09
050391108,210103081,BIJOUTERIE,ESIKA,59.90000,2023-08-21
050973573,200111162,FRAGANCIAS,CYZONE,55.90000,2023-08-21
039061287,200109581,MAQUILLAJE,ESIKA,19.90000,2023-08-21
050697932,200105041,FRAGANCIAS,ESIKA,38.74000,2023-08-29
049877986,200110340,MAQUILLAJE,ESIKA,19.90000,2023-08-21
033529260,200109632,TRATAMIENTO CORPORAL,ESIKA,19.90000,2023-09-20
050692213,210097513,MAQUILLAJE,CYZONE,12.90000,2023-09-20
033529260,200112296,MAQUILLAJE,CYZONE,11.50000,2023-09-20
033529260,200106943,MAQUILLAJE,CYZONE,29.90000,2023-09-20
050692213,200099702,FRAGANCIAS,ESIKA,17.47000,2023-09-20
042670251,210095971,MAQUILLAJE,CYZONE,14.90000,2023-09-20
050368645,210100409,CUIDADO PERSONAL,LBEL,17.00000,2023-09-20
049588232,200095374,CUIDADO PERSONAL,ESIKA,7.38000,2023-09-20
049588232,200089168,FRAGANCIAS,CYZONE,30.40000,2023-09-20
039523851,200112313,MAQUILLAJE,CYZONE,21.90000,2023-09-21
039523851,200115160,MAQUILLAJE,ESIKA,21.90000,2023-09-21
039523851,200111135,MAQUILLAJE,CYZONE,16.90000,2023-09-21
039523851,210103919,BIJOUTERIE,CYZONE,44.90000,2023-09-21
003441296,200110328,MAQUILLAJE,ESIKA,19.90000,2023-09-21
051181794,200109537,CUIDADO PERSONAL,ESIKA,11.90000,2023-09-21
050680312,200105017,FRAGANCIAS,CYZONE,21.90000,2023-09-21
051181794,200106556,MAQUILLAJE,CYZONE,16.90000,2023-09-21
039523851,200105188,CUIDADO PERSONAL,ESIKA,11.90000,2023-09-21
039523851,200094840,MAQUILLAJE,ESIKA,15.90000,2023-09-21
050680312,200107828,CUIDADO PERSONAL,LBEL,17.95000,2023-09-21
039523851,210099254,BIJOUTERIE,ESIKA,39.90000,2023-09-21
051181794,200090337,CUIDADO PERSONAL,ESIKA,24.90000,2023-09-21
041317310,200106604,MAQUILLAJE,CYZONE,24.90000,2023-06-30
050530272,200105005,FRAGANCIAS,CYZONE,22.90000,2023-06-30
042567566,200106355,MUESTRAS COSMETICOS,LBEL,1.90000,2023-06-30
044045680,200039855,FRAGANCIAS,CYZONE,37.90000,2023-06-30
033090625,200092025,FRAGANCIAS,CYZONE,19.90000,2023-06-30
047412552,200088259,FRAGANCIAS,ESIKA,45.56000,2023-06-30
048297765,200101481,FRAGANCIAS,CYZONE,17.47000,2023-06-30
048297765,200110089,CUIDADO PERSONAL,LBEL,19.90000,2023-06-30
