consultant_id,product_id,category,brand,price,date,purchase_frequency,daily_total_spent,average_purchasing_power,recency,purchase_frequency_normalized,recency_normalized,total_spent,purchase_count,unique_products
44109905,210100408,CUIDADO PERSONAL,CYZONE,14.95,2023-05-05,16,496.65,430.195,595,0.2631578947368421,0.8046132971506106,4548.33,159,125
48765629,200082688,CUIDADO PERSONAL,ESIKA,13.3,2023-01-11,21,353.0,430.195,709,0.3508771929824561,0.9592944369063772,3693.36,171,126
46518039,200108726,TRATAMIENTO CORPORAL,LBEL,9.66,2023-01-24,11,214.57999999999998,430.195,696,0.17543859649122806,0.9416553595658074,1565.61,69,68
45697525,200098416,MAQUILLAJE,LBEL,14.9,2023-01-26,7,98.3,430.195,694,0.10526315789473684,0.9389416553595658,2614.95,119,87
50015882,200090452,FRAGANCIAS,ESIKA,39.9,2023-01-13,12,484.40000000000003,430.195,707,0.19298245614035087,0.9565807327001357,3814.75,112,91
49961014,210092742,MAQUILLAJE,ESIKA,30.9,2023-01-13,9,231.4,430.195,707,0.14035087719298245,0.9565807327001357,7645.0599999999995,353,236
49434669,200082687,CUIDADO PERSONAL,ESIKA,17.9,2023-01-03,21,481.08,430.195,717,0.3508771929824561,0.9701492537313433,2558.96,112,100
44242133,210102044,COMPLEMENTOS,CYZONE,34.9,2023-01-23,16,430.09999999999997,430.195,697,0.2631578947368421,0.9430122116689281,1294.8799999999999,46,44
44479885,200082678,FRAGANCIAS,ESIKA,13.0,2023-01-24,17,431.93,430.195,696,0.2807017543859649,0.9416553595658074,1311.76,47,41
48823106,200102708,MAQUILLAJE,ESIKA,31.9,2023-01-23,13,259.32,430.195,697,0.21052631578947367,0.9430122116689281,1722.08,78,72
44196425,200102670,MAQUILLAJE,ESIKA,18.9,2023-01-16,13,298.21999999999997,430.195,704,0.21052631578947367,0.9525101763907734,5949.54,225,192
11976964,200101577,MAQUILLAJE,ESIKA,17.9,2023-01-09,22,644.4,430.195,711,0.3684210526315789,0.9620081411126187,5404.78,190,161
33090625,200103405,MAQUILLAJE,ESIKA,19.34,2023-01-19,18,584.4,430.195,701,0.2982456140350877,0.9484396200814111,3056.31,117,102
41317310,210098785,BIJOUTERIE,CYZONE,29.9,2023-01-10,13,292.05,430.195,710,0.21052631578947367,0.9606512890094979,6238.5,260,177
48433154,200106436,MAQUILLAJE,ESIKA,18.9,2023-01-23,13,354.55,430.195,697,0.21052631578947367,0.9430122116689281,12139.58,470,285
41317310,200108807,CUIDADO PERSONAL,ESIKA,8.9,2023-01-10,13,292.05,430.195,710,0.21052631578947367,0.9606512890094979,6238.5,260,177
48765629,200082687,CUIDADO PERSONAL,ESIKA,13.3,2023-01-11,21,353.0,430.195,709,0.3508771929824561,0.9592944369063772,3693.36,171,126
39625989,200108807,CUIDADO PERSONAL,ESIKA,7.63,2023-01-10,18,309.49,430.195,710,0.2982456140350877,0.9606512890094979,8838.3,356,233
49621434,200111180,FRAGANCIAS,CYZONE,34.9,2023-01-16,14,352.0,430.195,704,0.22807017543859648,0.9525101763907734,1132.1,36,35
11692060,200090352,TRATAMIENTO CORPORAL,ESIKA,28.9,2023-01-16,18,548.25,430.195,704,0.2982456140350877,0.9525101763907734,3201.69,130,102
49864310,200108583,MAQUILLAJE,CYZONE,16.9,2023-01-20,25,617.0,430.195,700,0.42105263157894735,0.9470827679782904,3896.38,149,144
49621434,210102011,COMPLEMENTOS,CYZONE,26.9,2023-01-16,14,352.0,430.195,704,0.22807017543859648,0.9525101763907734,1132.1,36,35
50034054,200090455,FRAGANCIAS,ESIKA,27.3,2023-02-03,15,395.7,430.195,686,0.24561403508771928,0.9280868385345997,2440.17,80,69
46669258,200082678,FRAGANCIAS,ESIKA,13.18,2023-02-10,18,347.76,430.195,679,0.2982456140350877,0.9185888738127544,1461.81,71,59
49794401,200078924,CUIDADO PERSONAL,ESIKA,15.9,2023-02-06,8,342.40000000000003,430.195,683,0.12280701754385964,0.9240162822252375,1160.4,42,40
46114531,200109874,FRAGANCIAS,CYZONE,24.9,2023-01-31,16,593.0,430.195,689,0.2631578947368421,0.932157394843962,6815.04,161,143
42759880,210102043,COMPLEMENTOS,CYZONE,34.9,2023-01-31,27,561.4,430.195,689,0.45614035087719296,0.932157394843962,9042.67,338,250
49728603,210099605,BIJOUTERIE,CYZONE,66.9,2023-02-02,29,852.15,430.195,687,0.49122807017543857,0.9294436906377205,12167.17,458,314
47430550,210092742,MAQUILLAJE,ESIKA,29.9,2023-02-09,12,424.2,430.195,680,0.19298245614035087,0.9199457259158752,11728.68,414,309
47948835,200090452,FRAGANCIAS,ESIKA,29.96,2023-02-01,19,499.98,430.195,688,0.3157894736842105,0.9308005427408412,8933.47,357,234
49968221,210094915,COMPLEMENTOS,CYZONE,19.9,2023-02-10,21,406.29999999999995,430.195,679,0.3508771929824561,0.9185888738127544,3674.0499999999997,137,120
49086741,210102013,COMPLEMENTOS,CYZONE,66.9,2023-02-08,11,384.55,430.195,681,0.17543859649122806,0.921302578018996,2276.26,85,74
49864310,210101561,BIJOUTERIE,ESIKA,39.9,2023-02-13,15,427.38,430.195,676,0.24561403508771928,0.9145183175033921,3896.38,149,144
50147800,200085524,TRATAMIENTO FACIAL,LBEL,62.0,2023-02-08,9,396.4,430.195,681,0.14035087719298245,0.921302578018996,2395.0,65,63
4623541,200102650,MAQUILLAJE,ESIKA,19.9,2023-02-06,19,558.3,430.195,683,0.3157894736842105,0.9240162822252375,4624.35,181,151
43767909,200106854,FRAGANCIAS,LBEL,69.0,2023-01-31,6,170.95,430.195,689,0.08771929824561403,0.932157394843962,675.65,25,24
44661489,200072406,CUIDADO PERSONAL,LBEL,17.5,2023-02-08,12,439.7,430.195,681,0.19298245614035087,0.921302578018996,1613.04,61,56
33090625,200103918,MAQUILLAJE,CYZONE,15.9,2023-02-13,10,229.82999999999998,430.195,676,0.15789473684210525,0.9145183175033921,3056.31,117,102
48823106,200083916,FRAGANCIAS,LBEL,31.24,2023-02-07,16,394.5,430.195,682,0.2631578947368421,0.9226594301221167,1722.08,78,72
46627121,200108794,MAQUILLAJE,ESIKA,23.9,2023-02-07,10,277.2,430.195,682,0.15789473684210525,0.9226594301221167,1489.4,42,40
48341519,200086432,FRAGANCIAS,ESIKA,29.45,2023-02-06,22,512.9,430.195,683,0.3684210526315789,0.9240162822252375,9324.74,384,284
49931492,200105188,CUIDADO PERSONAL,ESIKA,5.29,2023-01-31,12,197.02,430.195,689,0.19298245614035087,0.932157394843962,481.92,23,21
44242133,200109874,FRAGANCIAS,CYZONE,24.9,2023-02-09,8,234.4,430.195,680,0.12280701754385964,0.9199457259158752,1294.8799999999999,46,44
49705387,200108044,TRATAMIENTO CORPORAL,ESIKA,4.0,2023-02-07,10,265.88,430.195,682,0.15789473684210525,0.9226594301221167,1341.41,52,47
34191115,200103922,MAQUILLAJE,CYZONE,15.9,2023-02-13,13,302.0,430.195,676,0.21052631578947367,0.9145183175033921,1825.76,74,60
49621434,200090452,FRAGANCIAS,ESIKA,30.54,2023-02-09,12,383.09999999999997,430.195,680,0.19298245614035087,0.9199457259158752,1132.1,36,35
50034054,200106488,TRATAMIENTO FACIAL,CYZONE,12.45,2023-02-03,15,395.7,430.195,686,0.24561403508771928,0.9280868385345997,2440.17,80,69
46669258,200103022,CUIDADO PERSONAL,ESIKA,11.7,2023-02-10,18,347.76,430.195,679,0.2982456140350877,0.9185888738127544,1461.81,71,59
33777957,200091357,FRAGANCIAS,ESIKA,38.9,2023-02-02,25,689.7,430.195,687,0.42105263157894735,0.9294436906377205,6585.54,197,146
44047470,200095826,FRAGANCIAS,LBEL,74.0,2023-01-31,10,380.1,430.195,689,0.15789473684210525,0.932157394843962,2541.4,88,85
49961014,210102383,BIJOUTERIE,ESIKA,39.9,2023-02-03,14,322.2,430.195,686,0.22807017543859648,0.9280868385345997,7645.0599999999995,353,236
49975686,200103025,CUIDADO PERSONAL,ESIKA,43.9,2023-02-02,1,43.9,430.195,687,0.0,0.9294436906377205,1910.87,64,40
11976964,200099310,FRAGANCIAS,ESIKA,23.9,2023-01-30,10,243.92,430.195,690,0.15789473684210525,0.9335142469470827,5404.78,190,161
42759880,200098264,FRAGANCIAS,ESIKA,15.0,2023-01-31,27,561.4,430.195,689,0.45614035087719296,0.932157394843962,9042.67,338,250
49968221,210097030,CUIDADO PERSONAL,LBEL,12.9,2023-02-10,21,406.29999999999995,430.195,679,0.3508771929824561,0.9185888738127544,3674.0499999999997,137,120
44661489,210095249,CUIDADO PERSONAL,CYZONE,19.95,2023-02-08,12,439.7,430.195,681,0.19298245614035087,0.921302578018996,1613.04,61,56
48346014,210101981,COMPLEMENTOS,CYZONE,66.9,2023-02-14,4,144.6,430.195,675,0.05263157894736842,0.9131614654002713,16470.829999999998,665,469
47948835,200090452,FRAGANCIAS,ESIKA,29.97,2023-02-01,19,499.98,430.195,688,0.3157894736842105,0.9308005427408412,8933.47,357,234
46669258,200099047,FRAGANCIAS,ESIKA,19.95,2023-02-10,18,347.76,430.195,679,0.2982456140350877,0.9185888738127544,1461.81,71,59
4623541,200102351,MAQUILLAJE,ESIKA,22.9,2023-02-06,19,558.3,430.195,683,0.3157894736842105,0.9240162822252375,4624.35,181,151
44045680,210086462,CUIDADO PERSONAL,ESIKA,21.9,2023-02-02,12,306.25,430.195,687,0.19298245614035087,0.9294436906377205,4409.45,131,103
34191115,200113791,MAQUILLAJE,CYZONE,15.9,2023-02-13,13,302.0,430.195,676,0.21052631578947367,0.9145183175033921,1825.76,74,60
49506570,200106559,MAQUILLAJE,CYZONE,13.9,2023-02-18,9,368.3,430.195,671,0.14035087719298245,0.9077340569877883,3279.6,108,96
46114531,210101134,COMPLEMENTOS,CYZONE,26.9,2023-01-31,16,593.0,430.195,689,0.2631578947368421,0.932157394843962,6815.04,161,143
33905173,210102381,BIJOUTERIE,ESIKA,44.9,2023-01-31,20,552.56,430.195,689,0.3333333333333333,0.932157394843962,7659.24,280,220
50052273,200082688,CUIDADO PERSONAL,ESIKA,15.0,2023-02-09,6,171.7,430.195,680,0.08771929824561403,0.9199457259158752,1062.8,31,31
47948835,210098462,MAQUILLAJE,CYZONE,11.5,2023-02-01,19,499.98,430.195,688,0.3157894736842105,0.9308005427408412,8933.47,357,234
44479885,200102045,FRAGANCIAS,ESIKA,45.9,2023-02-16,11,365.2,430.195,673,0.17543859649122806,0.9104477611940298,1311.76,47,41
49657315,210097405,BIJOUTERIE,ESIKA,44.9,2023-02-01,9,246.18,430.195,688,0.14035087719298245,0.9308005427408412,1820.98,74,62
49642350,210097036,MAQUILLAJE,CYZONE,16.9,2023-02-13,19,549.0,430.195,676,0.3157894736842105,0.9145183175033921,3193.37,114,82
48341519,200099047,FRAGANCIAS,ESIKA,20.0,2023-02-06,22,512.9,430.195,683,0.3684210526315789,0.9240162822252375,9324.74,384,284
42759880,200101245,TRATAMIENTO FACIAL,LBEL,69.0,2023-01-31,27,561.4,430.195,689,0.45614035087719296,0.932157394843962,9042.67,338,250
49434669,200086566,CUIDADO PERSONAL,ESIKA,25.9,2023-01-23,15,382.96,430.195,697,0.24561403508771928,0.9430122116689281,2558.96,112,100
31826446,200109874,FRAGANCIAS,CYZONE,24.9,2023-02-07,12,262.2,430.195,682,0.19298245614035087,0.9226594301221167,2136.43,108,89
46114531,200112910,FRAGANCIAS,ESIKA,53.9,2023-01-31,16,593.0,430.195,689,0.2631578947368421,0.932157394843962,6815.04,161,143
49434669,210100074,BIJOUTERIE,ESIKA,39.9,2023-01-23,15,382.96,430.195,697,0.24561403508771928,0.9430122116689281,2558.96,112,100
49566263,200100866,FRAGANCIAS,ESIKA,31.24,2023-02-01,12,394.59999999999997,430.195,688,0.19298245614035087,0.9308005427408412,1433.51,52,40
46219902,210102381,BIJOUTERIE,ESIKA,44.9,2023-02-13,7,399.3,430.195,676,0.10526315789473684,0.9145183175033921,1194.6,25,25
49397003,210102012,COMPLEMENTOS,CYZONE,66.9,2023-02-08,13,595.0,430.195,681,0.21052631578947367,0.921302578018996,2378.44,70,66
47948835,200102648,MAQUILLAJE,ESIKA,19.9,2023-02-01,19,499.98,430.195,688,0.3157894736842105,0.9308005427408412,8933.47,357,234
49968221,200108047,FRAGANCIAS,CYZONE,22.9,2023-02-10,21,406.29999999999995,430.195,679,0.3508771929824561,0.9185888738127544,3674.0499999999997,137,120
46611063,200109350,MAQUILLAJE,CYZONE,6.9,2023-01-31,20,481.0,430.195,689,0.3333333333333333,0.932157394843962,4015.92,156,127
42759880,200086399,FRAGANCIAS,LBEL,15.0,2023-01-31,27,561.4,430.195,689,0.45614035087719296,0.932157394843962,9042.67,338,250
44109905,200109538,FRAGANCIAS,LBEL,29.9,2023-02-09,17,427.40000000000003,430.195,680,0.2807017543859649,0.9199457259158752,4548.33,159,125
48341519,200107360,MAQUILLAJE,CYZONE,13.9,2023-02-06,22,512.9,430.195,683,0.3684210526315789,0.9240162822252375,9324.74,384,284
49397003,200105188,CUIDADO PERSONAL,ESIKA,11.9,2023-02-08,13,595.0,430.195,681,0.21052631578947367,0.921302578018996,2378.44,70,66
30185862,200109874,FRAGANCIAS,CYZONE,24.9,2023-01-31,6,219.39999999999998,430.195,689,0.08771929824561403,0.932157394843962,969.9,27,26
44242133,200105218,TRATAMIENTO FACIAL,ESIKA,29.9,2023-02-09,8,234.4,430.195,680,0.12280701754385964,0.9199457259158752,1294.8799999999999,46,44
49470762,200108752,CUIDADO PERSONAL,ESIKA,15.9,2023-01-30,18,606.5,430.195,690,0.2982456140350877,0.9335142469470827,9000.23,341,244
49728603,200109874,FRAGANCIAS,CYZONE,24.9,2023-02-02,29,852.15,430.195,687,0.49122807017543857,0.9294436906377205,12167.17,458,314
44045680,210098774,HOGAR,CYZONE,22.9,2023-02-02,12,306.25,430.195,687,0.19298245614035087,0.9294436906377205,4409.45,131,103
46587790,200109786,TRATAMIENTO CORPORAL,LBEL,16.89,2023-02-03,10,318.19,430.195,686,0.15789473684210525,0.9280868385345997,5454.17,197,150
49975686,200103733,MAQUILLAJE,ESIKA,32.9,2023-02-13,11,336.24,430.195,676,0.17543859649122806,0.9145183175033921,1910.87,64,40
4623541,200110005,MAQUILLAJE,ESIKA,29.9,2023-02-06,19,558.3,430.195,683,0.3157894736842105,0.9240162822252375,4624.35,181,151
49864469,200101065,TRATAMIENTO FACIAL,ESIKA,52.9,2023-02-02,9,373.4,430.195,687,0.14035087719298245,0.9294436906377205,1983.8,67,66
48765629,200083997,FRAGANCIAS,ESIKA,27.47,2023-01-30,12,285.87,430.195,690,0.19298245614035087,0.9335142469470827,3693.36,171,126
50224287,200103354,MAQUILLAJE,ESIKA,14.8,2023-02-07,13,292.13,430.195,682,0.21052631578947367,0.9226594301221167,1325.21,68,58
31826446,200092456,TRATAMIENTO CORPORAL,ESIKA,13.09,2023-02-07,12,262.2,430.195,682,0.19298245614035087,0.9226594301221167,2136.43,108,89
50034054,210097940,VARIOS,CYZONE,13.9,2023-02-03,15,395.7,430.195,686,0.24561403508771928,0.9280868385345997,2440.17,80,69
44413795,200095170,CUIDADO PERSONAL,ESIKA,5.76,2023-02-02,10,338.40000000000003,430.195,687,0.15789473684210525,0.9294436906377205,1760.33,66,61
49434669,210098263,BIJOUTERIE,ESIKA,29.9,2023-01-23,15,382.96,430.195,697,0.24561403508771928,0.9430122116689281,2558.96,112,100
33529260,200089619,MUESTRAS COSMETICOS,LBEL,1.4,2023-02-07,28,562.6999999999999,430.195,682,0.47368421052631576,0.9226594301221167,20404.69,757,481
47499070,200112293,MAQUILLAJE,CYZONE,9.5,2023-01-20,20,629.7,430.195,700,0.3333333333333333,0.9470827679782904,10074.13,449,279
50014223,210092116,MAQUILLAJE,CYZONE,10.5,2023-01-17,19,388.9,430.195,703,0.3157894736842105,0.9511533242876526,683.6,33,33
48433154,200100838,FRAGANCIAS,ESIKA,76.57,2023-01-23,13,354.55,430.195,697,0.21052631578947367,0.9430122116689281,12139.58,470,285
50147800,200105070,MAQUILLAJE,LBEL,38.35,2023-01-18,14,576.5,430.195,702,0.22807017543859648,0.9497964721845319,2395.0,65,63
48212689,200086399,FRAGANCIAS,LBEL,16.64,2023-01-10,27,610.92,430.195,710,0.45614035087719296,0.9606512890094979,4286.23,196,146
49330626,200093884,FRAGANCIAS,ESIKA,18.52,2023-01-23,11,435.2,430.195,697,0.17543859649122806,0.9430122116689281,2931.83,92,85
48212689,200078924,CUIDADO PERSONAL,ESIKA,11.74,2023-01-10,27,610.92,430.195,710,0.45614035087719296,0.9606512890094979,4286.23,196,146
49434669,200109160,MAQUILLAJE,LBEL,42.0,2023-01-28,1,42.0,430.195,692,0.0,0.9362279511533242,2558.96,112,100
33905173,210098275,BIJOUTERIE,ESIKA,69.9,2023-01-10,22,686.4,430.195,710,0.3684210526315789,0.9606512890094979,7659.24,280,220
42498750,200089508,TRATAMIENTO CORPORAL,ESIKA,21.9,2023-01-23,16,402.5,430.195,697,0.2631578947368421,0.9430122116689281,808.6999999999999,32,32
48297765,210102079,COMPLEMENTOS,ESIKA,79.9,2023-01-13,12,286.0,430.195,707,0.19298245614035087,0.9565807327001357,9000.74,373,230
48433154,210097089,CUIDADO PERSONAL,LBEL,11.9,2023-01-23,13,354.55,430.195,697,0.21052631578947367,0.9430122116689281,12139.58,470,285
47097371,200103716,MAQUILLAJE,ESIKA,25.9,2023-01-18,10,180.73,430.195,702,0.15789473684210525,0.9497964721845319,537.1,19,19
49740433,200103923,MAQUILLAJE,CYZONE,15.9,2023-01-11,15,340.79999999999995,430.195,709,0.24561403508771928,0.9592944369063772,4620.46,171,138
49885083,200107824,CUIDADO PERSONAL,LBEL,24.5,2023-01-18,6,116.85,430.195,702,0.08771929824561403,0.9497964721845319,574.55,25,21
49885083,200105188,CUIDADO PERSONAL,ESIKA,8.9,2023-01-18,6,116.85,430.195,702,0.08771929824561403,0.9497964721845319,574.55,25,21
49588232,200104065,TRATAMIENTO FACIAL,LBEL,34.0,2023-01-17,29,978.6,430.195,703,0.49122807017543857,0.9511533242876526,12048.73,475,327
48341519,200107360,MAQUILLAJE,CYZONE,13.9,2023-01-13,30,654.23,430.195,707,0.5087719298245614,0.9565807327001357,9324.74,384,284
40764801,210102010,COMPLEMENTOS,CYZONE,62.9,2023-01-16,13,383.9,430.195,704,0.21052631578947367,0.9525101763907734,2782.73,82,69
49931050,200091727,FRAGANCIAS,ESIKA,29.9,2023-01-23,14,298.88,430.195,697,0.22807017543859648,0.9430122116689281,2597.89,94,85
49075782,200089988,MAQUILLAJE,CYZONE,13.5,2023-01-23,15,383.4,430.195,697,0.24561403508771928,0.9430122116689281,782.84,27,21
49086741,210104543,BIJOUTERIE,ESIKA,29.9,2023-01-18,5,198.2,430.195,702,0.07017543859649122,0.9497964721845319,2276.26,85,74
42382701,210099579,HOGAR,CYZONE,44.9,2023-01-19,11,254.5,430.195,701,0.17543859649122806,0.9484396200814111,7478.88,310,254
39625989,200105125,CUIDADO PERSONAL,ESIKA,7.63,2023-01-10,18,309.49,430.195,710,0.2982456140350877,0.9606512890094979,8838.3,356,233
39625989,200103441,CUIDADO PERSONAL,ESIKA,7.63,2023-01-10,18,309.49,430.195,710,0.2982456140350877,0.9606512890094979,8838.3,356,233
49470762,200090452,FRAGANCIAS,ESIKA,39.9,2023-01-09,15,402.7,430.195,711,0.24561403508771928,0.9620081411126187,9000.23,341,244
46587790,200103441,CUIDADO PERSONAL,ESIKA,13.9,2023-01-13,13,385.9,430.195,707,0.21052631578947367,0.9565807327001357,5454.17,197,150
49794657,200099673,FRAGANCIAS,CYZONE,14.0,2023-01-20,12,203.89999999999998,430.195,700,0.19298245614035087,0.9470827679782904,340.65,17,17
41317310,200095931,FRAGANCIAS,ESIKA,29.9,2023-01-10,13,292.05,430.195,710,0.21052631578947367,0.9606512890094979,6238.5,260,177
46219902,200112474,TRATAMIENTO CORPORAL,LBEL,29.9,2023-01-27,4,174.6,430.195,693,0.05263157894736842,0.937584803256445,1194.6,25,25
45680231,200101074,MAQUILLAJE,CYZONE,26.9,2023-01-17,14,405.7,430.195,703,0.22807017543859648,0.9511533242876526,2895.14,100,79
47948835,200090452,FRAGANCIAS,ESIKA,39.9,2023-01-10,19,529.1999999999999,430.195,710,0.3157894736842105,0.9606512890094979,8933.47,357,234
34978506,200102674,MAQUILLAJE,ESIKA,18.9,2023-01-19,4,127.6,430.195,701,0.05263157894736842,0.9484396200814111,1337.98,63,60
49931050,200108728,TRATAMIENTO CORPORAL,LBEL,9.66,2023-01-23,14,298.88,430.195,697,0.22807017543859648,0.9430122116689281,2597.89,94,85
11692060,210098531,MAQUILLAJE,CYZONE,24.9,2023-01-16,18,548.25,430.195,704,0.2982456140350877,0.9525101763907734,3201.69,130,102
47880688,200090349,CUIDADO PERSONAL,ESIKA,17.3,2023-01-26,4,75.8,430.195,694,0.05263157894736842,0.9389416553595658,3332.03,111,82
49740433,200106304,FRAGANCIAS,ESIKA,39.9,2023-01-11,15,340.79999999999995,430.195,709,0.24561403508771928,0.9592944369063772,4620.46,171,138
44045680,210102136,RELOJES,ESIKA,99.9,2023-01-12,4,206.6,430.195,708,0.05263157894736842,0.9579375848032564,4409.45,131,103
48341519,200105983,MAQUILLAJE,LBEL,18.0,2023-01-13,30,654.23,430.195,707,0.5087719298245614,0.9565807327001357,9324.74,384,284
41317310,210102353,BIJOUTERIE,ESIKA,39.9,2023-01-10,13,292.05,430.195,710,0.21052631578947367,0.9606512890094979,6238.5,260,177
36949902,200105017,FRAGANCIAS,CYZONE,16.9,2023-01-13,17,399.4,430.195,707,0.2807017543859649,0.9565807327001357,3459.6,116,102
11976964,200078924,CUIDADO PERSONAL,ESIKA,11.74,2023-01-09,22,644.4,430.195,711,0.3684210526315789,0.9620081411126187,5404.78,190,161
44047470,200098788,TRATAMIENTO FACIAL,LBEL,14.95,2023-01-11,11,219.29999999999998,430.195,709,0.17543859649122806,0.9592944369063772,2541.4,88,85
49566263,200106304,FRAGANCIAS,ESIKA,39.9,2023-01-16,7,171.6,430.195,704,0.10526315789473684,0.9525101763907734,1433.51,52,40
10459362,200093884,FRAGANCIAS,ESIKA,24.39,2023-01-09,18,512.6,430.195,711,0.2982456140350877,0.9620081411126187,1324.3,46,45
10459362,200095374,CUIDADO PERSONAL,ESIKA,7.57,2023-01-09,18,512.6,430.195,711,0.2982456140350877,0.9620081411126187,1324.3,46,45
48346014,210101378,BIJOUTERIE,ESIKA,40.9,2023-01-19,53,1196.91,430.195,701,0.9122807017543859,0.9484396200814111,16470.829999999998,665,469
48297765,200103923,MAQUILLAJE,CYZONE,15.9,2023-01-13,12,286.0,430.195,707,0.19298245614035087,0.9565807327001357,9000.74,373,230
34191115,200109163,MAQUILLAJE,CYZONE,15.9,2023-01-17,20,523.86,430.195,703,0.3333333333333333,0.9511533242876526,1825.76,74,60
39625989,200101082,TRATAMIENTO FACIAL,ESIKA,21.9,2023-01-10,18,309.49,430.195,710,0.2982456140350877,0.9606512890094979,8838.3,356,233
49588232,200105041,FRAGANCIAS,ESIKA,32.8,2023-01-17,29,978.6,430.195,703,0.49122807017543857,0.9511533242876526,12048.73,475,327
42265901,200098788,TRATAMIENTO FACIAL,LBEL,14.95,2023-01-09,6,110.1,430.195,711,0.08771929824561403,0.9620081411126187,483.42,22,20
47430550,200102089,MAQUILLAJE,CYZONE,15.9,2023-01-12,20,486.32,430.195,708,0.3333333333333333,0.9579375848032564,11728.68,414,309
49377649,210095249,CUIDADO PERSONAL,CYZONE,23.9,2023-01-17,4,97.6,430.195,703,0.05263157894736842,0.9511533242876526,258.44,12,12
49561199,200091511,FRAGANCIAS,ESIKA,39.9,2023-01-16,7,202.5,430.195,704,0.10526315789473684,0.9525101763907734,710.79,24,24
40764801,200112287,MAQUILLAJE,CYZONE,9.5,2023-01-16,13,383.9,430.195,704,0.21052631578947367,0.9525101763907734,2782.73,82,69
49814240,200098103,MAQUILLAJE,ESIKA,12.9,2023-01-16,16,518.7,430.195,704,0.2631578947368421,0.9525101763907734,1022.55,34,34
48341519,200106573,MAQUILLAJE,CYZONE,14.95,2023-01-13,30,654.23,430.195,707,0.5087719298245614,0.9565807327001357,9324.74,384,284
42382701,200107348,MAQUILLAJE,CYZONE,13.9,2023-01-19,11,254.5,430.195,701,0.17543859649122806,0.9484396200814111,7478.88,310,254
36949902,200102104,MAQUILLAJE,CYZONE,15.9,2023-01-13,17,399.4,430.195,707,0.2807017543859649,0.9565807327001357,3459.6,116,102
44242133,200095374,CUIDADO PERSONAL,ESIKA,7.57,2023-01-23,16,430.09999999999997,430.195,697,0.2631578947368421,0.9430122116689281,1294.8799999999999,46,44
11692060,200084840,TRATAMIENTO CORPORAL,ESIKA,25.9,2023-01-16,18,548.25,430.195,704,0.2982456140350877,0.9525101763907734,3201.69,130,102
33529260,210098467,MAQUILLAJE,CYZONE,13.9,2023-01-17,30,679.1999999999999,430.195,703,0.5087719298245614,0.9511533242876526,20404.69,757,481
48341519,200107369,MAQUILLAJE,CYZONE,13.9,2023-01-13,30,654.23,430.195,707,0.5087719298245614,0.9565807327001357,9324.74,384,284
47430550,200095465,CUIDADO PERSONAL,ESIKA,7.38,2023-01-12,20,486.32,430.195,708,0.3333333333333333,0.9579375848032564,11728.68,414,309
46587790,210097974,COMPLEMENTOS,CYZONE,49.9,2023-01-13,13,385.9,430.195,707,0.21052631578947367,0.9565807327001357,5454.17,197,150
49740433,200105041,FRAGANCIAS,ESIKA,29.9,2023-01-11,15,340.79999999999995,430.195,709,0.24561403508771928,0.9592944369063772,4620.46,171,138
45680231,200107364,MAQUILLAJE,CYZONE,13.9,2023-01-17,14,405.7,430.195,703,0.22807017543859648,0.9511533242876526,2895.14,100,79
48765629,200102116,MAQUILLAJE,CYZONE,15.9,2023-01-11,21,353.0,430.195,709,0.3508771929824561,0.9592944369063772,3693.36,171,126
44479885,210098496,TRATAMIENTO CORPORAL,CYZONE,18.42,2023-01-24,17,431.93,430.195,696,0.2807017543859649,0.9416553595658074,1311.76,47,41
45494314,200105041,FRAGANCIAS,ESIKA,30.79,2023-01-13,6,157.6,430.195,707,0.08771929824561403,0.9565807327001357,6437.58,204,165
50014223,200106592,MAQUILLAJE,CYZONE,9.53,2023-01-17,19,388.9,430.195,703,0.3157894736842105,0.9511533242876526,683.6,33,33
44242133,200103022,CUIDADO PERSONAL,ESIKA,15.14,2023-01-23,16,430.09999999999997,430.195,697,0.2631578947368421,0.9430122116689281,1294.8799999999999,46,44
11976964,200090346,CUIDADO PERSONAL,ESIKA,23.9,2023-01-09,22,644.4,430.195,711,0.3684210526315789,0.9620081411126187,5404.78,190,161
50015882,200091455,MAQUILLAJE,LBEL,33.0,2023-01-13,12,484.40000000000003,430.195,707,0.19298245614035087,0.9565807327001357,3814.75,112,91
46627121,200105158,MAQUILLAJE,LBEL,31.0,2023-01-17,20,941.26,430.195,703,0.3333333333333333,0.9511533242876526,1489.4,42,40
49864469,210083802,VARIOS,CYZONE,12.9,2023-01-17,18,546.3,430.195,703,0.2982456140350877,0.9511533242876526,1983.8,67,66
49814240,210099579,HOGAR,CYZONE,44.9,2023-01-16,16,518.7,430.195,704,0.2631578947368421,0.9525101763907734,1022.55,34,34
49975686,200083997,FRAGANCIAS,ESIKA,42.9,2023-01-12,4,134.6,430.195,708,0.05263157894736842,0.9579375848032564,1910.87,64,40
46669258,200107142,MAQUILLAJE,CYZONE,9.9,2023-01-18,24,374.4,430.195,702,0.40350877192982454,0.9497964721845319,1461.81,71,59
11976964,200086432,FRAGANCIAS,ESIKA,32.29,2023-01-09,22,644.4,430.195,711,0.3684210526315789,0.9620081411126187,5404.78,190,161
45869830,200105180,CUIDADO PERSONAL,CYZONE,8.9,2023-01-16,9,172.57,430.195,704,0.14035087719298245,0.9525101763907734,7292.2,285,203
